pos	5pC>T
1	0.0270690728064717
2	0.0329105245114844
3	0.0160084355828221
4	0.0169365936276066
5	0.0160603080957063
6	0.0163706025774991
7	0.0186211483041454
8	0.0160462130937099
9	0.0174954935849857
10	0.016318087795909
11	0.0148611253459055
12	0.0157013621711552
13	0.0156792591813112
14	0.0169135413383759
15	0.0159551986475063
16	0.014281112423494
17	0.0155517682147422
18	0.0142352563416462
19	0.0148954151700824
20	0.0132981530343008
21	0.0125678986047502
22	0.0139614195886177
23	0.0152455624523576
24	0.0118127147766323
25	0.0138268453520528
