Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Goy-APnd_002-Ex1-1B-lcwgs-1-2.clmp.fp2_r1_screen	10073897	184388.0	1.82	39.0	0.0	0.0	0.0	47.0	0.0	44334.0	0.44	110185.0	1.1	252989.0	2.5100000000000002	90016.0	0.89	169234.0	1.67	103904.0	1.03	135584.0	1.34	115523.0	1.15	9765635	96.94
Goy-APnd_002-Ex1-1B-lcwgs-1-2.clmp.fp2_r2_screen	10073897	184319.0	1.82	38.0	0.0	0.0	0.0	5.0	0.0	43872.0	0.43	109763.0	1.09	253079.0	2.5100000000000002	89290.0	0.88	169230.0	1.67	103972.0	1.03	135537.0	1.34	115540.0	1.15	9765635	96.94
Goy-APnd_003-Ex1-1C-lcwgs-1-2.clmp.fp2_r1_screen	21787441	498985.0	2.3	96.0	0.0	0.0	0.0	179.0	0.0	128475.0	0.59	309092.0	1.42	673606.0	3.09	257536.0	1.1800000000000002	465871.0	2.14	291755.0	1.3399999999999999	371971.0	1.7	332288.0	1.52	20976948	96.28
Goy-APnd_003-Ex1-1C-lcwgs-1-2.clmp.fp2_r2_screen	21787441	498647.0	2.29	83.0	0.0	0.0	0.0	26.0	0.0	126245.0	0.5800000000000001	307673.0	1.4100000000000001	674252.0	3.1	255349.0	1.1700000000000002	465119.0	2.14	290260.0	1.3299999999999998	370332.0	1.7	331479.0	1.52	20976948	96.28
Goy-APnd_004-Ex1-1D-lcwgs-1-2.clmp.fp2_r1_screen	77970223	1557335.0	1.9899999999999998	144.0	0.0	0.0	0.0	717.0	0.0	343460.0	0.44	773799.0	1.0	2146511.0	2.76	725981.0	0.9299999999999999	1453545.0	1.87	865457.0	1.11	1142145.0	1.46	988690.0	1.26	75451784	96.77
Goy-APnd_004-Ex1-1D-lcwgs-1-2.clmp.fp2_r2_screen	77970223	1553790.0	1.9899999999999998	132.0	0.0	0.0	0.0	48.0	0.0	340319.0	0.44	771104.0	1.0	2148745.0	2.76	721052.0	0.9199999999999999	1452393.0	1.87	863661.0	1.11	1140879.0	1.46	988221.0	1.26	75459581	96.78
Goy-APnd_005-Ex1-1E-lcwgs-1-2.clmp.fp2_r1_screen	6774608	132175.0	1.96	19.0	0.0	0.0	0.0	52.0	0.0	27969.0	0.41000000000000003	68996.0	1.02	179848.0	2.66	62598.0	0.9199999999999999	119417.0	1.76	71329.0	1.06	94310.0	1.3900000000000001	81903.0	1.21	6559852	96.83
Goy-APnd_005-Ex1-1E-lcwgs-1-2.clmp.fp2_r2_screen	6774608	132132.0	1.96	18.0	0.0	0.0	0.0	5.0	0.0	27740.0	0.41000000000000003	69083.0	1.02	180010.0	2.65	62321.0	0.9199999999999999	119665.0	1.76	71485.0	1.06	94474.0	1.3900000000000001	81465.0	1.2	6559852	96.83
Goy-APnd_006-Ex1-1F-lcwgs-1-2.clmp.fp2_r1_screen	27292541	573484.0	2.09	34.0	0.0	0.0	0.0	213.0	0.0	136092.0	0.5	305869.0	1.13	774495.0	2.84	287702.0	1.05	532454.0	1.95	326250.0	1.19	422307.0	1.54	374297.0	1.3699999999999999	26391887	96.7
Goy-APnd_006-Ex1-1F-lcwgs-1-2.clmp.fp2_r2_screen	27292541	570901.0	2.09	43.0	0.0	0.0	0.0	38.0	0.0	134467.0	0.49	303734.0	1.11	773533.0	2.83	284978.0	1.04	530588.0	1.94	323927.0	1.19	419676.0	1.53	372205.0	1.3599999999999999	26394616	96.71
