pos	5pC>T
1	0.00650338593717371
2	0.0263157894736842
3	0.012241094497861
4	0.010902374194711
5	0.00975070848743936
6	0.00965161290322581
7	0.00936454849498328
8	0.00790495562130178
9	0.00877982890589824
10	0.00883711588672424
11	0.00730752501087429
12	0.00694117142979562
13	0.00699363804539097
14	0.00843690465390547
15	0.00798564378645132
16	0.00808736178378872
17	0.00798439413872885
18	0.00774474794787367
19	0.00875832497034942
20	0.00860773329689848
21	0.00773043517802737
22	0.00788087056128293
23	0.00757714915503306
24	0.0065774343406467
25	0.00803396174738668
