Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sne-ABir_001-Ex1-9A-lcwgs-1-1.1	Sne-ABir_001-Ex1-9A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2142279.0	0.0	150.0	45.0	65.95198099674653	150.0	pass	pass	warn	pass	warn	pass	pass	pass	warn	warn	fail
Sne-ABir_001-Ex1-9A-lcwgs-1-1.2	Sne-ABir_001-Ex1-9A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2142279.0	0.0	150.0	45.0	69.89897765401187	150.0	pass	pass	warn	pass	warn	pass	pass	pass	warn	warn	fail
Sne-ABir_002-Ex1-9B-lcwgs-1-1.1	Sne-ABir_002-Ex1-9B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39364.0	0.0	150.0	49.0	80.8073366527792	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_002-Ex1-9B-lcwgs-1-1.2	Sne-ABir_002-Ex1-9B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39364.0	0.0	150.0	49.0	82.16898689157605	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_003-Ex1-9C-lcwgs-1-1.1	Sne-ABir_003-Ex1-9C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1052288.0	0.0	150.0	52.0	71.84505963713576	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_003-Ex1-9C-lcwgs-1-1.2	Sne-ABir_003-Ex1-9C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1052288.0	0.0	150.0	53.0	75.19472558720737	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_004-Ex1-9D-lcwgs-1-1.1	Sne-ABir_004-Ex1-9D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	247229.0	0.0	150.0	48.0	67.56106417079269	150.0	pass	pass	pass	pass	warn	warn	pass	pass	warn	fail	fail
Sne-ABir_004-Ex1-9D-lcwgs-1-1.2	Sne-ABir_004-Ex1-9D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	247229.0	0.0	150.0	48.0	71.62718563768996	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Sne-ABir_005-Ex1-9E-lcwgs-1-1.1	Sne-ABir_005-Ex1-9E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	78288.0	0.0	150.0	53.0	66.39331698344574	150.0	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
Sne-ABir_005-Ex1-9E-lcwgs-1-1.2	Sne-ABir_005-Ex1-9E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	78288.0	0.0	150.0	53.0	69.30819538115675	150.0	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
Sne-ABir_006-Ex1-9F-lcwgs-1-1.1	Sne-ABir_006-Ex1-9F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41585.0	0.0	150.0	53.0	78.48743537333172	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_006-Ex1-9F-lcwgs-1-1.2	Sne-ABir_006-Ex1-9F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41585.0	0.0	150.0	54.0	81.04605025850667	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_007-Ex1-9G-lcwgs-1-1.1	Sne-ABir_007-Ex1-9G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	225269.0	0.0	150.0	53.0	79.10054369738221	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_007-Ex1-9G-lcwgs-1-1.2	Sne-ABir_007-Ex1-9G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	225269.0	0.0	150.0	53.0	81.34576969071792	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	warn	fail
Sne-ABir_008-Ex1-9H-lcwgs-1-1.1	Sne-ABir_008-Ex1-9H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	596290.0	0.0	150.0	53.0	34.85651324536951	150.0	pass	warn	fail	warn	fail	fail	pass	pass	fail	fail	fail
Sne-ABir_008-Ex1-9H-lcwgs-1-1.2	Sne-ABir_008-Ex1-9H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	596290.0	0.0	150.0	53.0	42.08725308358956	150.0	pass	warn	fail	warn	fail	fail	pass	pass	fail	fail	fail
Sne-ABir_009-Ex1-10A-lcwgs-1-1.1	Sne-ABir_009-Ex1-10A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	552636.0	0.0	150.0	53.0	79.08448046131554	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_009-Ex1-10A-lcwgs-1-1.2	Sne-ABir_009-Ex1-10A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	552636.0	0.0	150.0	53.0	81.33943906337552	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_010-Ex1-10B-lcwgs-1-1.1	Sne-ABir_010-Ex1-10B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	377807.0	0.0	150.0	54.0	80.6713181532286	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_010-Ex1-10B-lcwgs-1-1.2	Sne-ABir_010-Ex1-10B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	377807.0	0.0	150.0	54.0	82.95348699497254	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
Sne-ABir_011-Ex1-10C-lcwgs-1-1.1	Sne-ABir_011-Ex1-10C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1966028.0	0.0	150.0	39.0	83.1652135143205	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	fail
Sne-ABir_011-Ex1-10C-lcwgs-1-1.2	Sne-ABir_011-Ex1-10C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1966028.0	0.0	150.0	39.0	85.00638820693185	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_012-Ex1-10D-lcwgs-1-1.1	Sne-ABir_012-Ex1-10D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4754866.0	0.0	150.0	45.0	40.96206994241726	150.0	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	fail
Sne-ABir_012-Ex1-10D-lcwgs-1-1.2	Sne-ABir_012-Ex1-10D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4754866.0	0.0	150.0	45.0	46.52438779646034	150.0	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	fail
Sne-ABir_013-Ex1-10E-lcwgs-1-1.1	Sne-ABir_013-Ex1-10E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6405116.0	0.0	150.0	39.0	82.46393111919502	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	fail
Sne-ABir_013-Ex1-10E-lcwgs-1-1.2	Sne-ABir_013-Ex1-10E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6405116.0	0.0	150.0	39.0	84.25143277675143	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_014-Ex1-10F-lcwgs-1-1.1	Sne-ABir_014-Ex1-10F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2000412.0	0.0	150.0	38.0	82.24590944984519	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	fail
Sne-ABir_014-Ex1-10F-lcwgs-1-1.2	Sne-ABir_014-Ex1-10F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2000412.0	0.0	150.0	38.0	84.07375188031106	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_015-Ex1-10G-lcwgs-1-1.1	Sne-ABir_015-Ex1-10G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3008018.0	0.0	150.0	39.0	83.6044214917712	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	fail
Sne-ABir_015-Ex1-10G-lcwgs-1-1.2	Sne-ABir_015-Ex1-10G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3008018.0	0.0	150.0	39.0	85.47197857873054	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_016-Ex1-10H-lcwgs-1-1.1	Sne-ABir_016-Ex1-10H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2865387.0	0.0	150.0	38.0	80.66090435290519	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	fail
Sne-ABir_016-Ex1-10H-lcwgs-1-1.2	Sne-ABir_016-Ex1-10H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2865387.0	0.0	150.0	38.0	82.83352285513904	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_017-Ex1-11A-lcwgs-1-1.1	Sne-ABir_017-Ex1-11A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1801845.0	0.0	150.0	38.0	76.05817742124766	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	fail	fail
Sne-ABir_017-Ex1-11A-lcwgs-1-1.2	Sne-ABir_017-Ex1-11A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1801845.0	0.0	150.0	38.0	78.51814038016701	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Sne-ABir_018-Ex1-11B-lcwgs-1-1.1	Sne-ABir_018-Ex1-11B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4346661.0	0.0	150.0	37.0	76.52231730002256	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Sne-ABir_018-Ex1-11B-lcwgs-1-1.2	Sne-ABir_018-Ex1-11B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4346661.0	0.0	150.0	37.0	78.84361252612425	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
Sne-ABir_019-Ex1-11C-lcwgs-1-1.1	Sne-ABir_019-Ex1-11C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3044408.0	0.0	150.0	39.0	76.86024748665344	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_019-Ex1-11C-lcwgs-1-1.2	Sne-ABir_019-Ex1-11C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3044408.0	0.0	150.0	39.0	79.29389711132431	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_020-Ex1-11D-lcwgs-1-1.1	Sne-ABir_020-Ex1-11D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3158989.0	0.0	150.0	40.0	88.31786763691187	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
Sne-ABir_020-Ex1-11D-lcwgs-1-1.2	Sne-ABir_020-Ex1-11D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3158989.0	0.0	150.0	40.0	89.57635138621983	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	warn	fail
Sne-ABir_021-Ex1-11E-lcwgs-1-1.1	Sne-ABir_021-Ex1-11E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3120468.0	0.0	150.0	39.0	74.0451403168	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
Sne-ABir_021-Ex1-11E-lcwgs-1-1.2	Sne-ABir_021-Ex1-11E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3120468.0	0.0	150.0	39.0	76.60113577161117	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_022-Ex1-11F-lcwgs-1-1.1	Sne-ABir_022-Ex1-11F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2696966.0	0.0	150.0	38.0	80.50289801804568	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_022-Ex1-11F-lcwgs-1-1.2	Sne-ABir_022-Ex1-11F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2696966.0	0.0	150.0	38.0	82.60952257368855	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_023-Ex1-11G-lcwgs-1-1.1	Sne-ABir_023-Ex1-11G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2479539.0	0.0	150.0	38.0	72.98179743635127	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
Sne-ABir_023-Ex1-11G-lcwgs-1-1.2	Sne-ABir_023-Ex1-11G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2479539.0	0.0	150.0	38.0	75.95440104931652	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Sne-ABir_024-Ex1-11H-lcwgs-1-1.1	Sne-ABir_024-Ex1-11H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2235076.0	0.0	150.0	38.0	82.79698069784367	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	fail	fail
Sne-ABir_024-Ex1-11H-lcwgs-1-1.2	Sne-ABir_024-Ex1-11H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2235076.0	0.0	150.0	38.0	84.53702748665582	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
