Sample	Unique Reads	Duplicate Reads
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	891650.0	31156.0
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	888906.0	33900.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	3987636.0	156430.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	3976857.0	167209.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	8396666.0	343726.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	8368462.0	371930.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	4827346.0	186283.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	4803027.0	210602.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	3112206.0	119937.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	3092591.0	139552.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	6581460.0	259693.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	6553758.0	287395.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	8495234.0	358270.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	8456586.0	396918.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	2470841.0	116524.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	2448261.0	139104.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	75977977.0	6421815.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	74562332.0	7837460.0
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	5466411.0	204980.0
