Sample	Unique Reads	Duplicate Reads
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R1	20603992.0	655770.0
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R2	20602599.0	657163.0
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R1	7653498.0	1581003.0
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R2	7466970.0	1767531.0
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R1	24049244.0	7875074.0
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R2	22356206.0	9568112.0
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R1	18452210.0	1208091.0
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R2	18444606.0	1215695.0
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R1	21379248.0	1445477.0
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R2	21287118.0	1537607.0
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R1	17364985.0	1590357.0
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R2	17495753.0	1459589.0
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R1	4222280.0	273189.0
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R2	4198153.0	297316.0
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R1	16369865.0	641201.0
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R2	16398128.0	612938.0
Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R1	22360358.0	1269988.0
Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R2	22406342.0	1224004.0
Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R1	16283597.0	794196.0
Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R2	16280434.0	797359.0
Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R1	22991844.0	1179905.0
Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R2	23022896.0	1148853.0
Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R1	15752283.0	1129915.0
Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R2	15612346.0	1269852.0
Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R1	17090663.0	475820.0
Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R2	17098195.0	468288.0
Sne-ATaw_014-Ex1-lcwgs.clmp.fp2_repr.R1	18583435.0	1668375.0
Sne-ATaw_014-Ex1-lcwgs.clmp.fp2_repr.R2	18642604.0	1609206.0
Sne-ATaw_015-Ex1-lcwgs.clmp.fp2_repr.R1	8176083.0	932358.0
Sne-ATaw_015-Ex1-lcwgs.clmp.fp2_repr.R2	8191285.0	917156.0
Sne-ATaw_016-Ex1-lcwgs.clmp.fp2_repr.R1	15520494.0	799522.0
Sne-ATaw_016-Ex1-lcwgs.clmp.fp2_repr.R2	15540109.0	779907.0
Sne-ATaw_017-Ex1-lcwgs.clmp.fp2_repr.R1	23112278.0	998314.0
Sne-ATaw_017-Ex1-lcwgs.clmp.fp2_repr.R2	23107492.0	1003100.0
Sne-ATaw_018-Ex1-lcwgs.clmp.fp2_repr.R1	31340179.0	1822399.0
Sne-ATaw_018-Ex1-lcwgs.clmp.fp2_repr.R2	31347468.0	1815110.0
Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr.R1	7652154.0	907264.0
Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr.R2	7534758.0	1024660.0
Sne-ATaw_020-Ex1-lcwgs.clmp.fp2_repr.R1	20743374.0	1298352.0
Sne-ATaw_020-Ex1-lcwgs.clmp.fp2_repr.R2	20739646.0	1302080.0
Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr.R1	19223102.0	682707.0
Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr.R2	19222895.0	682914.0
Sne-ATaw_022-Ex1-lcwgs.clmp.fp2_repr.R1	22184822.0	763599.0
Sne-ATaw_022-Ex1-lcwgs.clmp.fp2_repr.R2	22213535.0	734886.0
Sne-ATaw_023-Ex1-lcwgs.clmp.fp2_repr.R1	19061699.0	1537356.0
Sne-ATaw_023-Ex1-lcwgs.clmp.fp2_repr.R2	19079794.0	1519261.0
Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr.R1	18624807.0	838621.0
Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr.R2	18673357.0	790071.0
Sne-ATaw_025-Ex1-lcwgs.clmp.fp2_repr.R1	23783372.0	734879.0
Sne-ATaw_025-Ex1-lcwgs.clmp.fp2_repr.R2	23794515.0	723736.0
Sne-ATaw_026-Ex1-lcwgs.clmp.fp2_repr.R1	25619474.0	1533729.0
Sne-ATaw_026-Ex1-lcwgs.clmp.fp2_repr.R2	25617061.0	1536142.0
Sne-ATaw_027-Ex1-lcwgs.clmp.fp2_repr.R1	16609703.0	495812.0
Sne-ATaw_027-Ex1-lcwgs.clmp.fp2_repr.R2	16618838.0	486677.0
Sne-CTaw_004-Ex1-lcwgs.clmp.fp2_repr.R1	25920313.0	2321240.0
Sne-CTaw_004-Ex1-lcwgs.clmp.fp2_repr.R2	25821253.0	2420300.0
Sne-CTaw_005-Ex1-lcwgs.clmp.fp2_repr.R1	13626303.0	839472.0
Sne-CTaw_005-Ex1-lcwgs.clmp.fp2_repr.R2	13530939.0	934836.0
Sne-CTaw_006-Ex1-lcwgs.clmp.fp2_repr.R1	38090809.0	11022702.0
Sne-CTaw_006-Ex1-lcwgs.clmp.fp2_repr.R2	38219599.0	10893912.0
Sne-CTaw_008-Ex1-lcwgs.clmp.fp2_repr.R1	3698668.0	127335.0
Sne-CTaw_008-Ex1-lcwgs.clmp.fp2_repr.R2	3690175.0	135828.0
Sne-CTaw_009-Ex1-lcwgs.clmp.fp2_repr.R1	34079604.0	3556605.0
