Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Sde-CMal_005-Ex1-4D-lcwgs-1-1.clmp.fp2_r2_screen	230.0	437.0	29.0	11.0	15.0	11.0	2.0	0.0	0.0	0.0	3575.0	19955.0
Sde-CMal_006-Ex1-4B-lcwgs-1-1.clmp.fp2_r1_screen	49.0	66.0	3.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	1113.0	3074.0
Sde-CMal_006-Ex1-4B-lcwgs-1-1.clmp.fp2_r2_screen	56.0	62.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	1049.0	3136.0
Sde-CMal_009-Ex1-3G-lcwgs-1-1.clmp.fp2_r1_screen	549.0	667.0	67.0	34.0	31.0	12.0	4.0	1.0	0.0	0.0	10023.0	44078.0
Sde-CMal_009-Ex1-3G-lcwgs-1-1.clmp.fp2_r2_screen	586.0	642.0	60.0	25.0	34.0	17.0	5.0	4.0	0.0	0.0	9565.0	44528.0
Sde-CMal_010-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	482.0	1060.0	149.0	40.0	24.0	5.0	2.0	4.0	0.0	0.0	8386.0	37665.0
Sde-CMal_010-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	504.0	1014.0	151.0	40.0	21.0	10.0	5.0	4.0	2.0	0.0	8095.0	37971.0
Sde-CMal_011-Ex1-4G-lcwgs-1-1.clmp.fp2_r1_screen	401.0	598.0	50.0	26.0	25.0	5.0	6.0	1.0	0.0	0.0	4917.0	29519.0
Sde-CMal_011-Ex1-4G-lcwgs-1-1.clmp.fp2_r2_screen	390.0	598.0	41.0	33.0	16.0	8.0	7.0	4.0	1.0	0.0	4928.0	29522.0
Sde-CMal_013-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	321.0	465.0	48.0	16.0	10.0	3.0	4.0	1.0	0.0	0.0	3573.0	29560.0
Sde-CMal_013-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	349.0	474.0	43.0	18.0	14.0	6.0	6.0	0.0	0.0	0.0	3596.0	29495.0
Sde-CMal_015-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	82.0	159.0	15.0	7.0	5.0	5.0	0.0	0.0	0.0	0.0	1601.0	5876.0
Sde-CMal_015-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	102.0	160.0	14.0	9.0	5.0	1.0	2.0	3.0	1.0	0.0	1567.0	5886.0
Sde-CMal_016-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	186.0
Sde-CMal_016-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	191.0
Sde-CMal_017-Ex1-1F-lcwgs-1-1.clmp.fp2_r1_screen	307.0	589.0	86.0	14.0	21.0	5.0	2.0	1.0	0.0	0.0	3307.0	21807.0
Sde-CMal_017-Ex1-1F-lcwgs-1-1.clmp.fp2_r2_screen	286.0	576.0	100.0	20.0	15.0	7.0	0.0	2.0	0.0	0.0	3388.0	21745.0
Sde-CMal_018-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	465.0	569.0	40.0	34.0	18.0	12.0	4.0	2.0	0.0	0.0	5863.0	32915.0
Sde-CMal_018-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	463.0	559.0	61.0	32.0	26.0	10.0	4.0	3.0	2.0	0.0	5823.0	32939.0
Sde-CMal_019-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	33.0
Sde-CMal_019-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	35.0
Sde-CMal_020-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	282.0	589.0	80.0	18.0	23.0	4.0	3.0	0.0	0.0	0.0	3976.0	21986.0
Sde-CMal_020-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	326.0	567.0	95.0	8.0	13.0	7.0	1.0	3.0	0.0	0.0	3782.0	22159.0
Sde-CMal_021-Ex1-4A-lcwgs-1-1.clmp.fp2_r1_screen	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	178.0
Sde-CMal_021-Ex1-4A-lcwgs-1-1.clmp.fp2_r2_screen	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	183.0
Sde-CMal_022-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	395.0	356.0	30.0	25.0	17.0	3.0	2.0	3.0	1.0	0.0	4963.0	27720.0
Sde-CMal_022-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	396.0	341.0	42.0	20.0	19.0	7.0	3.0	1.0	1.0	0.0	4982.0	27703.0
Sde-CMal_023-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	51.0	12.0	6.0	2.0	2.0	5.0	2.0	0.0	0.0	0.0	2074.0	3416.0
Sde-CMal_023-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	61.0	13.0	6.0	4.0	6.0	2.0	1.0	1.0	0.0	0.0	1943.0	3533.0
Sde-CMal_024-Ex1-4C-lcwgs-1-1.clmp.fp2_r1_screen	163.0	350.0	16.0	15.0	15.0	5.0	3.0	1.0	0.0	0.0	1638.0	12362.0
Sde-CMal_024-Ex1-4C-lcwgs-1-1.clmp.fp2_r2_screen	173.0	318.0	16.0	8.0	9.0	2.0	3.0	1.0	0.0	0.0	1643.0	12395.0
Sde-CMal_025-Ex1-3C-lcwgs-1-1.clmp.fp2_r1_screen	234.0	471.0	32.0	19.0	17.0	5.0	2.0	1.0	0.0	0.0	3353.0	20649.0
Sde-CMal_025-Ex1-3C-lcwgs-1-1.clmp.fp2_r2_screen	234.0	433.0	23.0	18.0	10.0	3.0	1.0	1.0	0.0	0.0	3250.0	20810.0
Sde-CMal_026-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	43.0	35.0	4.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1779.0	2716.0
Sde-CMal_026-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	60.0	32.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	1693.0	2786.0
Sde-CMal_027-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	319.0	72.0	31.0	14.0	15.0	9.0	3.0	4.0	0.0	0.0	3537.0	24469.0
Sde-CMal_027-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	350.0	74.0	29.0	21.0	21.0	10.0	2.0	1.0	3.0	0.0	3484.0	24478.0
Sde-CMal_028-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	312.0	430.0	25.0	13.0	18.0	12.0	5.0	2.0	0.0	0.0	5407.0	20693.0
Sde-CMal_028-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	303.0	427.0	20.0	17.0	16.0	10.0	3.0	0.0	0.0	0.0	5124.0	20997.0
Sde-CMal_029-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	145.0	33.0	10.0	6.0	10.0	2.0	0.0	0.0	0.0	0.0	2304.0	11622.0
Sde-CMal_029-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	140.0	31.0	12.0	7.0	12.0	3.0	2.0	1.0	1.0	0.0	2304.0	11619.0
Sde-CMal_030-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	120.0	141.0	14.0	5.0	4.0	6.0	4.0	0.0	0.0	0.0	1860.0	8989.0
Sde-CMal_030-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	124.0	139.0	12.0	9.0	5.0	2.0	3.0	1.0	0.0	0.0	1903.0	8945.0
Sde-CMal_031-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	193.0	299.0	28.0	9.0	10.0	7.0	1.0	0.0	0.0	0.0	3481.0	15446.0
Sde-CMal_031-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	211.0	278.0	21.0	10.0	7.0	5.0	0.0	1.0	0.0	0.0	3473.0	15468.0
Sde-CMal_032-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	173.0	28.0	22.0	13.0	11.0	9.0	0.0	1.0	0.0	0.0	2164.0	16670.0
Sde-CMal_032-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	197.0	28.0	17.0	15.0	11.0	7.0	2.0	1.0	0.0	0.0	2160.0	16653.0
Sde-CMal_033-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	45.0	8.0	5.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1147.0	2991.0
Sde-CMal_033-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	56.0	10.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	1077.0	3048.0
Sde-CMal_034-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	2.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	234.0
Sde-CMal_034-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	239.0
Sde-CMal_035-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	124.0
Sde-CMal_035-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	126.0
Sde-CMal_036-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	200.0	42.0	18.0	12.0	16.0	5.0	1.0	0.0	0.0	0.0	4049.0	15045.0
Sde-CMal_036-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	234.0	40.0	16.0	9.0	12.0	4.0	0.0	1.0	0.0	0.0	3797.0	15275.0
Sde-CMal_037-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	511.0	105.0	51.0	25.0	45.0	15.0	4.0	7.0	0.0	0.0	9903.0	36820.0
Sde-CMal_037-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	567.0	102.0	52.0	34.0	31.0	13.0	3.0	2.0	0.0	0.0	9278.0	37404.0
Sde-CMal_038-Ex1-2H-lcwgs-1-1.clmp.fp2_r1_screen	382.0	933.0	63.0	21.0	31.0	10.0	2.0	3.0	1.0	0.0	3896.0	36099.0
Sde-CMal_038-Ex1-2H-lcwgs-1-1.clmp.fp2_r2_screen	359.0	912.0	60.0	23.0	22.0	11.0	3.0	3.0	0.0	0.0	3916.0	36132.0
Sde-CMal_039-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	132.0	247.0	17.0	8.0	13.0	5.0	4.0	2.0	0.0	0.0	2409.0	12505.0
Sde-CMal_039-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	175.0	246.0	15.0	8.0	13.0	5.0	2.0	1.0	0.0	0.0	2406.0	12471.0
Sde-CMal_040-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	55.0	75.0	4.0	3.0	2.0	3.0	2.0	0.0	0.0	0.0	2258.0	3843.0
Sde-CMal_040-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	65.0	74.0	3.0	5.0	4.0	5.0	0.0	0.0	0.0	0.0	2115.0	3974.0
Sde-CMal_041-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	245.0	56.0	35.0	18.0	13.0	3.0	4.0	0.0	0.0	0.0	5317.0	19701.0
Sde-CMal_041-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	285.0	46.0	30.0	14.0	14.0	5.0	3.0	5.0	0.0	0.0	4992.0	19998.0
Sde-CMal_042-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	54.0
Sde-CMal_042-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	54.0
Sde-CMal_043-Ex1-1E-lcwgs-1-1.clmp.fp2_r1_screen	75.0	182.0	27.0	2.0	7.0	6.0	2.0	0.0	0.0	0.0	2704.0	6368.0
Sde-CMal_043-Ex1-1E-lcwgs-1-1.clmp.fp2_r2_screen	106.0	174.0	31.0	8.0	14.0	2.0	0.0	3.0	0.0	0.0	2534.0	6501.0
Sde-CMal_044-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	357.0	947.0	90.0	32.0	24.0	13.0	6.0	2.0	0.0	0.0	4450.0	36155.0
Sde-CMal_044-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	397.0	909.0	95.0	25.0	22.0	8.0	3.0	4.0	2.0	0.0	4493.0	36118.0
Sde-CMal_045-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	192.0	259.0	15.0	14.0	5.0	2.0	0.0	0.0	0.0	0.0	3043.0	13041.0
Sde-CMal_045-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	169.0	259.0	20.0	9.0	12.0	3.0	3.0	2.0	0.0	0.0	2887.0	13207.0
Sde-CMal_046-Ex1-1H-lcwgs-1-1.clmp.fp2_r1_screen	469.0	1011.0	154.0	36.0	16.0	9.0	2.0	3.0	0.0	0.0	5215.0	37266.0
Sde-CMal_046-Ex1-1H-lcwgs-1-1.clmp.fp2_r2_screen	475.0	966.0	153.0	35.0	21.0	13.0	7.0	1.0	0.0	0.0	5275.0	37235.0
Sde-CMal_047-Ex1-2F-lcwgs-1-1.clmp.fp2_r1_screen	262.0	632.0	44.0	22.0	20.0	5.0	2.0	2.0	0.0	0.0	2633.0	21063.0
Sde-CMal_047-Ex1-2F-lcwgs-1-1.clmp.fp2_r2_screen	269.0	607.0	42.0	14.0	22.0	4.0	2.0	2.0	0.0	0.0	2726.0	20997.0
Sde-CMal_048-Ex1-4F-lcwgs-1-1.clmp.fp2_r1_screen	139.0	235.0	9.0	4.0	11.0	1.0	3.0	1.0	0.0	0.0	1447.0	11620.0
Sde-CMal_048-Ex1-4F-lcwgs-1-1.clmp.fp2_r2_screen	162.0	219.0	11.0	8.0	14.0	2.0	1.0	2.0	0.0	0.0	1244.0	11807.0
Sde-CMal_049-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	52.0
Sde-CMal_049-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	50.0
Sde-CMal_050-Ex1-3D-lcwgs-1-1.clmp.fp2_r1_screen	344.0	315.0	44.0	19.0	11.0	6.0	3.0	1.0	0.0	0.0	4137.0	27583.0
Sde-CMal_050-Ex1-3D-lcwgs-1-1.clmp.fp2_r2_screen	337.0	314.0	51.0	27.0	22.0	10.0	4.0	3.0	1.0	0.0	4143.0	27551.0
Sde-CMal_051-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	207.0	207.0	22.0	8.0	17.0	4.0	0.0	1.0	0.0	0.0	4181.0	14592.0
Sde-CMal_051-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	221.0	202.0	27.0	15.0	13.0	6.0	2.0	0.0	0.0	0.0	3922.0	14831.0
Sde-CMal_052-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	76.0	18.0	5.0	5.0	6.0	2.0	2.0	0.0	0.0	0.0	2160.0	4144.0
Sde-CMal_052-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	88.0	15.0	7.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0	2034.0	4264.0
Sde-CMal_053-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	275.0	78.0	21.0	16.0	14.0	5.0	2.0	2.0	0.0	0.0	5850.0	19265.0
Sde-CMal_053-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	290.0	65.0	19.0	19.0	20.0	7.0	2.0	2.0	0.0	0.0	5545.0	19559.0
Sde-CMal_054-Ex1-5B-lcwgs-1-1.clmp.fp2_r1_screen	33.0	31.0	3.0	3.0	5.0	1.0	1.0	0.0	0.0	0.0	1064.0	2330.0
Sde-CMal_054-Ex1-5B-lcwgs-1-1.clmp.fp2_r2_screen	56.0	34.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	985.0	2384.0
Sde-CMal_055-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	330.0	80.0	28.0	21.0	24.0	16.0	1.0	1.0	0.0	0.0	4580.0	25769.0
Sde-CMal_055-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	371.0	82.0	36.0	12.0	27.0	5.0	4.0	0.0	0.0	0.0	4273.0	26040.0
Sde-CMal_056-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	103.0	108.0	8.0	7.0	2.0	1.0	2.0	2.0	0.0	0.0	1786.0	8884.0
Sde-CMal_056-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	135.0	101.0	11.0	7.0	5.0	5.0	2.0	0.0	0.0	0.0	1479.0	9158.0
Sde-CMal_057-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	172.0	23.0	19.0	9.0	8.0	5.0	0.0	0.0	0.0	0.0	1846.0	12627.0
Sde-CMal_057-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	177.0	23.0	18.0	7.0	10.0	4.0	3.0	1.0	0.0	0.0	1896.0	12570.0
Sde-CMal_058-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	418.0	97.0	34.0	15.0	16.0	11.0	6.0	3.0	0.0	0.0	9088.0	30047.0
Sde-CMal_058-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	455.0	96.0	43.0	24.0	21.0	7.0	6.0	1.0	0.0	0.0	8522.0	30560.0
Sde-CMal_059-Ex1-3B-lcwgs-1-1.clmp.fp2_r1_screen	52.0	64.0	11.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	1310.0	4352.0
Sde-CMal_059-Ex1-3B-lcwgs-1-1.clmp.fp2_r2_screen	64.0	55.0	8.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	1248.0	4415.0
Sde-CMal_060-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	274.0	422.0	25.0	19.0	17.0	9.0	2.0	1.0	0.0	0.0	4718.0	18543.0
Sde-CMal_060-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	247.0	423.0	33.0	16.0	13.0	7.0	3.0	1.0	1.0	0.0	4433.0	18853.0
Sde-CMal_061-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	51.0	13.0	4.0	1.0	1.0	3.0	1.0	1.0	0.0	0.0	1273.0	3770.0
Sde-CMal_061-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	65.0	18.0	3.0	2.0	4.0	4.0	0.0	1.0	0.0	0.0	1186.0	3835.0
Sde-CMal_062-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	66.0	128.0	16.0	9.0	2.0	3.0	0.0	0.0	0.0	0.0	1424.0	5491.0
Sde-CMal_062-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	67.0	121.0	16.0	6.0	3.0	1.0	0.0	0.0	1.0	0.0	1348.0	5576.0
Sde-CMal_063-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	49.0	62.0	5.0	5.0	6.0	1.0	0.0	0.0	0.0	0.0	1304.0	3570.0
Sde-CMal_063-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	48.0	59.0	3.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	1217.0	3666.0
Sde-CMal_064-Ex1-6D-lcwgs-1-1.clmp.fp2_r1_screen	302.0	399.0	33.0	14.0	14.0	4.0	3.0	2.0	0.0	0.0	3989.0	21891.0
Sde-CMal_064-Ex1-6D-lcwgs-1-1.clmp.fp2_r2_screen	319.0	393.0	34.0	10.0	16.0	6.0	2.0	0.0	0.0	0.0	4042.0	21829.0
Sde-CMal_065-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	240.0	642.0	56.0	17.0	17.0	6.0	1.0	0.0	0.0	0.0	3536.0	23720.0
Sde-CMal_065-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	245.0	625.0	58.0	13.0	16.0	6.0	1.0	3.0	0.0	0.0	3379.0	23889.0
Sde-CMal_066-Ex1-1G-lcwgs-1-1.clmp.fp2_r1_screen	743.0	1347.0	192.0	41.0	36.0	13.0	3.0	2.0	0.0	0.0	7876.0	56408.0
Sde-CMal_066-Ex1-1G-lcwgs-1-1.clmp.fp2_r2_screen	776.0	1296.0	191.0	58.0	36.0	16.0	3.0	2.0	1.0	0.0	7887.0	56395.0
Sde-CMal_067-Ex1-3F-lcwgs-1-1.clmp.fp2_r1_screen	185.0	234.0	19.0	19.0	16.0	5.0	4.0	1.0	0.0	0.0	4057.0	16731.0
Sde-CMal_067-Ex1-3F-lcwgs-1-1.clmp.fp2_r2_screen	187.0	227.0	21.0	13.0	18.0	3.0	1.0	1.0	0.0	0.0	3875.0	16925.0
Sde-CMal_068-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	242.0
Sde-CMal_068-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	245.0
Sde-CMal_069-Ex1-4E-lcwgs-1-1.clmp.fp2_r1_screen	48.0	75.0	3.0	1.0	5.0	3.0	0.0	1.0	0.0	0.0	1784.0	3036.0
Sde-CMal_069-Ex1-4E-lcwgs-1-1.clmp.fp2_r2_screen	49.0	80.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1695.0	3123.0
