Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Cch-CAS_037-11B-lcwgs-1-2.clmp.fp2_r2_screen	152768.0	22637.0	11592.0	8625.0	3229.0	2415.0	1637.0	779.0	20.0	0.0	818214.0	9106090.0
Cch-CAS_038-1D-lcwgs-1-2.clmp.fp2_r1_screen	76476.0	11466.0	6084.0	4299.0	1677.0	1155.0	1429.0	439.0	9.0	0.0	410862.0	4599497.0
Cch-CAS_038-1D-lcwgs-1-2.clmp.fp2_r2_screen	76696.0	11464.0	5907.0	4313.0	1651.0	1140.0	1435.0	461.0	11.0	0.0	411330.0	4598985.0
Cch-CAS_039-11C-lcwgs-1-2.clmp.fp2_r1_screen	137590.0	21152.0	10734.0	8155.0	3053.0	2075.0	1929.0	901.0	14.0	0.0	741504.0	8437609.0
Cch-CAS_039-11C-lcwgs-1-2.clmp.fp2_r2_screen	138492.0	20856.0	10469.0	8172.0	2904.0	1980.0	1891.0	802.0	20.0	0.0	750886.0	8428244.0
Cch-CAS_041-10C-lcwgs-1-2.clmp.fp2_r1_screen	19222.0	2943.0	1508.0	1149.0	408.0	414.0	249.0	93.0	2.0	0.0	98552.0	1224754.0
Cch-CAS_041-10C-lcwgs-1-2.clmp.fp2_r2_screen	19613.0	2890.0	1446.0	1033.0	408.0	437.0	260.0	85.0	1.0	0.0	99042.0	1224079.0
Cch-CAS_042-4A-lcwgs-1-2.clmp.fp2_r1_screen	1190202.0	179380.0	90915.0	67522.0	25995.0	18282.0	17093.0	7075.0	162.0	0.0	6480895.0	71347455.0
Cch-CAS_042-4A-lcwgs-1-2.clmp.fp2_r2_screen	1200418.0	177705.0	90560.0	66692.0	25629.0	17897.0	16741.0	7096.0	146.0	0.0	6530234.0	71291858.0
Cch-CAS_043-10D-lcwgs-1-2.clmp.fp2_r1_screen	31792.0	4887.0	2552.0	1966.0	728.0	452.0	410.0	197.0	3.0	0.0	171973.0	2028873.0
Cch-CAS_043-10D-lcwgs-1-2.clmp.fp2_r2_screen	32143.0	4809.0	2483.0	1952.0	673.0	434.0	452.0	199.0	4.0	0.0	171811.0	2028873.0
Cch-CAS_044-2E-lcwgs-1-2.clmp.fp2_r1_screen	42471.0	6309.0	3312.0	2451.0	895.0	660.0	676.0	208.0	4.0	0.0	227590.0	2584133.0
Cch-CAS_044-2E-lcwgs-1-2.clmp.fp2_r2_screen	43013.0	6323.0	3320.0	2349.0	945.0	619.0	668.0	234.0	12.0	0.0	228241.0	2582985.0
Cch-CAS_045-11D-lcwgs-1-2.clmp.fp2_r1_screen	339081.0	51740.0	26613.0	19084.0	7404.0	6534.0	6635.0	1786.0	49.0	0.0	1831035.0	20249022.0
Cch-CAS_045-11D-lcwgs-1-2.clmp.fp2_r2_screen	342819.0	51303.0	26703.0	18787.0	7267.0	6523.0	6496.0	1722.0	49.0	0.0	1850831.0	20226483.0
Cch-CAS_046-10F-lcwgs-1-2.clmp.fp2_r1_screen	138780.0	26439.0	10674.0	7983.0	2903.0	2434.0	2224.0	802.0	18.0	0.0	731980.0	8373917.0
Cch-CAS_046-10F-lcwgs-1-2.clmp.fp2_r2_screen	139758.0	26337.0	10691.0	7904.0	2942.0	2410.0	2194.0	837.0	22.0	0.0	736721.0	8368338.0
Cch-CAS_047-8G-lcwgs-1-2.clmp.fp2_r1_screen	225820.0	34342.0	17417.0	13058.0	4962.0	3625.0	2475.0	1222.0	25.0	0.0	1173010.0	13834783.0
Cch-CAS_047-8G-lcwgs-1-2.clmp.fp2_r2_screen	225902.0	34081.0	17158.0	12700.0	4715.0	3419.0	2333.0	1231.0	27.0	0.0	1177452.0	13831721.0
Cch-CAS_048-8D-lcwgs-1-2.clmp.fp2_r1_screen	81931.0	12434.0	6333.0	4604.0	1825.0	1531.0	1562.0	427.0	9.0	0.0	444860.0	4848334.0
Cch-CAS_048-8D-lcwgs-1-2.clmp.fp2_r2_screen	82023.0	12352.0	6402.0	4491.0	1775.0	1408.0	1599.0	437.0	14.0	0.0	446636.0	4846713.0
Cch-CAS_049-3E-lcwgs-1-2.clmp.fp2_r1_screen	1408.0	218.0	121.0	66.0	25.0	18.0	23.0	9.0	0.0	0.0	7845.0	87302.0
Cch-CAS_049-3E-lcwgs-1-2.clmp.fp2_r2_screen	1437.0	187.0	110.0	71.0	36.0	26.0	24.0	9.0	0.0	0.0	7882.0	87253.0
Cch-CAS_050-8E-lcwgs-1-2.clmp.fp2_r1_screen	61589.0	9359.0	4800.0	3613.0	1309.0	900.0	877.0	362.0	6.0	0.0	321954.0	3802804.0
Cch-CAS_050-8E-lcwgs-1-2.clmp.fp2_r2_screen	62038.0	9171.0	4750.0	3540.0	1365.0	844.0	831.0	345.0	8.0	0.0	323981.0	3800700.0
Cch-CBL_001-3C-lcwgs-1-2.clmp.fp2_r1_screen	126449.0	18913.0	10044.0	7193.0	2794.0	1789.0	1938.0	750.0	19.0	0.0	689219.0	7489850.0
Cch-CBL_001-3C-lcwgs-1-2.clmp.fp2_r2_screen	127420.0	18779.0	9788.0	7053.0	2728.0	1666.0	1872.0	661.0	15.0	0.0	693301.0	7485675.0
Cch-CBL_002-4C-lcwgs-1-2.clmp.fp2_r1_screen	70762.0	11009.0	5802.0	4123.0	1585.0	1653.0	1093.0	435.0	11.0	0.0	383318.0	4386240.0
Cch-CBL_002-4C-lcwgs-1-2.clmp.fp2_r2_screen	71401.0	10855.0	5694.0	4217.0	1472.0	1555.0	1124.0	420.0	3.0	0.0	387430.0	4381860.0
Cch-CBL_003-1H-lcwgs-1-2.clmp.fp2_r1_screen	176386.0	25882.0	13654.0	10144.0	3691.0	2908.0	2191.0	1129.0	26.0	0.0	937599.0	10332361.0
Cch-CBL_003-1H-lcwgs-1-2.clmp.fp2_r2_screen	178202.0	25464.0	13563.0	10123.0	3671.0	2854.0	2209.0	1110.0	24.0	0.0	940992.0	10327759.0
Cch-CBL_004-5H-lcwgs-1-2.clmp.fp2_r1_screen	103535.0	15794.0	8274.0	6053.0	2273.0	1461.0	1697.0	610.0	14.0	0.0	564975.0	6328106.0
Cch-CBL_004-5H-lcwgs-1-2.clmp.fp2_r2_screen	104854.0	15599.0	8167.0	5844.0	2303.0	1542.0	1605.0	627.0	15.0	0.0	568350.0	6323886.0
Cch-CBL_005-4C-lcwgs-1-2.clmp.fp2_r1_screen	135458.0	20822.0	10656.0	7757.0	2847.0	2416.0	2802.0	845.0	27.0	0.0	730745.0	8266088.0
Cch-CBL_005-4C-lcwgs-1-2.clmp.fp2_r2_screen	136667.0	20581.0	10663.0	7695.0	2917.0	2344.0	2773.0	795.0	14.0	0.0	735434.0	8260580.0
Cch-CBL_006-12D-lcwgs-1-2.clmp.fp2_r1_screen	29402.0	4375.0	2213.0	1651.0	606.0	685.0	395.0	201.0	3.0	0.0	160267.0	1759000.0
Cch-CBL_006-12D-lcwgs-1-2.clmp.fp2_r2_screen	29572.0	4288.0	2059.0	1609.0	558.0	669.0	377.0	177.0	5.0	0.0	159896.0	1759588.0
Cch-CBL_007-7C-lcwgs-1-2.clmp.fp2_r1_screen	130472.0	19691.0	10205.0	7408.0	2741.0	2110.0	2127.0	758.0	22.0	0.0	703483.0	7884853.0
Cch-CBL_007-7C-lcwgs-1-2.clmp.fp2_r2_screen	131034.0	19639.0	10321.0	7412.0	2866.0	2116.0	2140.0	692.0	22.0	0.0	705404.0	7882224.0
Cch-CBL_008-1G-lcwgs-1-2.clmp.fp2_r1_screen	39716.0	5917.0	3052.0	2176.0	839.0	641.0	636.0	207.0	3.0	0.0	214348.0	2334943.0
Cch-CBL_008-1G-lcwgs-1-2.clmp.fp2_r2_screen	39757.0	5843.0	3130.0	2132.0	799.0	680.0	626.0	235.0	4.0	0.0	214850.0	2334422.0
Cch-CBL_009-9A-lcwgs-1-2.clmp.fp2_r1_screen	1595350.0	243465.0	125566.0	91619.0	36224.0	23563.0	16629.0	9223.0	223.0	0.0	8951521.0	94961898.0
Cch-CBL_009-9A-lcwgs-1-2.clmp.fp2_r2_screen	1613411.0	241086.0	123234.0	90927.0	35962.0	23170.0	16229.0	9040.0	213.0	0.0	9003744.0	94898265.0
Cch-CBL_010-7H-lcwgs-1-2.clmp.fp2_r1_screen	165578.0	24860.0	12719.0	9324.0	3675.0	2937.0	2838.0	1020.0	33.0	0.0	901373.0	9770574.0
Cch-CBL_010-7H-lcwgs-1-2.clmp.fp2_r2_screen	165922.0	25009.0	12517.0	9303.0	3428.0	2883.0	2712.0	862.0	24.0	0.0	898429.0	9773842.0
Cch-CBL_011-8B-lcwgs-1-2.clmp.fp2_r1_screen	42273.0	6203.0	3177.0	2469.0	920.0	776.0	787.0	287.0	8.0	0.0	231459.0	2592348.0
Cch-CBL_011-8B-lcwgs-1-2.clmp.fp2_r2_screen	42176.0	6243.0	3267.0	2500.0	858.0	826.0	822.0	276.0	4.0	0.0	231387.0	2592348.0
Cch-CBL_012-8C-lcwgs-1-2.clmp.fp2_r1_screen	5920.0	892.0	424.0	344.0	147.0	91.0	78.0	41.0	3.0	0.0	31885.0	367798.0
Cch-CBL_012-8C-lcwgs-1-2.clmp.fp2_r2_screen	5937.0	859.0	436.0	304.0	131.0	101.0	80.0	25.0	0.0	0.0	31830.0	367920.0
Cch-CBL_013-10D-lcwgs-1-2.clmp.fp2_r1_screen	106778.0	15987.0	8197.0	6134.0	2339.0	1593.0	1700.0	762.0	27.0	0.0	580940.0	6406016.0
Cch-CBL_013-10D-lcwgs-1-2.clmp.fp2_r2_screen	107916.0	15865.0	8208.0	6175.0	2304.0	1597.0	1648.0	691.0	11.0	0.0	585746.0	6400312.0
Cch-CBL_014-7F-lcwgs-1-2.clmp.fp2_r1_screen	628282.0	95536.0	49308.0	36350.0	13968.0	9475.0	12248.0	3982.0	81.0	0.0	3490610.0	37958789.0
Cch-CBL_014-7F-lcwgs-1-2.clmp.fp2_r2_screen	633518.0	94192.0	48150.0	36251.0	13680.0	9138.0	12298.0	3755.0	93.0	0.0	3488765.0	37958789.0
Cch-CBL_015-10C-lcwgs-1-2.clmp.fp2_r1_screen	160392.0	24167.0	12503.0	9355.0	3565.0	2893.0	2919.0	1111.0	23.0	0.0	877788.0	9819694.0
Cch-CBL_015-10C-lcwgs-1-2.clmp.fp2_r2_screen	163143.0	23928.0	12449.0	9275.0	3445.0	2952.0	2840.0	1062.0	27.0	0.0	888692.0	9806597.0
Cch-CBL_016-6E-lcwgs-1-2.clmp.fp2_r1_screen	72699.0	11256.0	5857.0	4178.0	1611.0	1200.0	1268.0	413.0	11.0	0.0	399665.0	4493404.0
Cch-CBL_016-6E-lcwgs-1-2.clmp.fp2_r2_screen	73778.0	11162.0	5886.0	4183.0	1582.0	1175.0	1228.0	379.0	7.0	0.0	400276.0	4491906.0
Cch-CBL_017-12C-lcwgs-1-2.clmp.fp2_r1_screen	110251.0	17019.0	8668.0	6371.0	2413.0	2566.0	2405.0	578.0	20.0	0.0	593006.0	6727020.0
Cch-CBL_017-12C-lcwgs-1-2.clmp.fp2_r2_screen	111274.0	16440.0	8336.0	6203.0	2305.0	2522.0	2355.0	565.0	12.0	0.0	596273.0	6724032.0
Cch-CBL_018-11D-lcwgs-1-2.clmp.fp2_r1_screen	49976.0	7646.0	4069.0	2940.0	1193.0	667.0	826.0	272.0	6.0	0.0	272684.0	3052326.0
Cch-CBL_018-11D-lcwgs-1-2.clmp.fp2_r2_screen	50578.0	7685.0	4000.0	2826.0	1092.0	785.0	803.0	292.0	6.0	0.0	274587.0	3049951.0
Cch-CBL_019-6H-lcwgs-1-2.clmp.fp2_r1_screen	74560.0	11390.0	6018.0	4385.0	1573.0	1117.0	1157.0	447.0	12.0	0.0	408275.0	4585493.0
Cch-CBL_019-6H-lcwgs-1-2.clmp.fp2_r2_screen	75315.0	11411.0	5725.0	4396.0	1613.0	1137.0	1254.0	393.0	1.0	0.0	409727.0	4583455.0
Cch-CBL_020-5E-lcwgs-1-2.clmp.fp2_r1_screen	92056.0	13942.0	7094.0	5430.0	1988.0	1337.0	1676.0	522.0	13.0	0.0	489772.0	5536770.0
Cch-CBL_020-5E-lcwgs-1-2.clmp.fp2_r2_screen	91716.0	13592.0	7076.0	5205.0	1951.0	1397.0	1719.0	520.0	13.0	0.0	493102.0	5534309.0
Cch-CBL_021-6F-lcwgs-1-2.clmp.fp2_r1_screen	83653.0	12581.0	6457.0	4722.0	1810.0	1371.0	1285.0	471.0	13.0	0.0	455065.0	5017488.0
Cch-CBL_021-6F-lcwgs-1-2.clmp.fp2_r2_screen	85123.0	12340.0	6470.0	4675.0	1875.0	1289.0	1270.0	456.0	14.0	0.0	454474.0	5016930.0
Cch-CBL_022-6A-lcwgs-1-2.clmp.fp2_r1_screen	3206244.0	477388.0	244584.0	178217.0	71894.0	53418.0	32227.0	18635.0	500.0	0.0	18160381.0	183460070.0
Cch-CBL_022-6A-lcwgs-1-2.clmp.fp2_r2_screen	3242383.0	472106.0	241393.0	175470.0	70664.0	52502.0	31730.0	17956.0	461.0	0.0	18324137.0	183274756.0
Cch-CBL_023-10A-lcwgs-1-2.clmp.fp2_r1_screen	5359044.0	809472.0	418058.0	297350.0	120242.0	85857.0	61545.0	31100.0	815.0	0.0	30696610.0	311245188.0
Cch-CBL_023-10A-lcwgs-1-2.clmp.fp2_r2_screen	5408738.0	800158.0	408229.0	292137.0	117153.0	84027.0	60291.0	30227.0	743.0	0.0	30818041.0	311105537.0
Cch-CBL_025-12F-lcwgs-1-2.clmp.fp2_r1_screen	39645.0	5986.0	3127.0	2362.0	886.0	725.0	671.0	230.0	10.0	0.0	218862.0	2391266.0
Cch-CBL_025-12F-lcwgs-1-2.clmp.fp2_r2_screen	39767.0	5948.0	3056.0	2319.0	833.0	729.0	670.0	244.0	5.0	0.0	220798.0	2389401.0
Cch-CBL_026-12G-lcwgs-1-2.clmp.fp2_r1_screen	107473.0	15971.0	8252.0	5948.0	2367.0	1703.0	2014.0	696.0	17.0	0.0	588416.0	6354732.0
Cch-CBL_026-12G-lcwgs-1-2.clmp.fp2_r2_screen	108423.0	15813.0	8226.0	6017.0	2261.0	1665.0	1969.0	594.0	20.0	0.0	591413.0	6351188.0
Cch-CBL_028-11G-lcwgs-1-2.clmp.fp2_r1_screen	544642.0	81881.0	41869.0	31403.0	11819.0	9372.0	6526.0	3689.0	77.0	0.0	2893609.0	32733051.0
Cch-CBL_028-11G-lcwgs-1-2.clmp.fp2_r2_screen	550871.0	81300.0	41353.0	31306.0	11542.0	9559.0	6321.0	3517.0	80.0	0.0	2925396.0	32696693.0
Cch-CBL_033-11E-lcwgs-1-2.clmp.fp2_r1_screen	11407.0	1786.0	924.0	676.0	267.0	210.0	169.0	87.0	0.0	0.0	62894.0	731696.0
Cch-CBL_033-11E-lcwgs-1-2.clmp.fp2_r2_screen	11657.0	1740.0	874.0	675.0	206.0	218.0	171.0	89.0	1.0	0.0	63113.0	731372.0
Cch-CBL_034-2F-lcwgs-1-2.clmp.fp2_r1_screen	181477.0	28113.0	14455.0	10964.0	3943.0	3384.0	3655.0	1324.0	26.0	0.0	984380.0	11147383.0
Cch-CBL_034-2F-lcwgs-1-2.clmp.fp2_r2_screen	181998.0	27847.0	14395.0	10955.0	3830.0	3315.0	3591.0	1226.0	15.0	0.0	990739.0	11141193.0
Cch-CBL_035-3A-lcwgs-1-2.clmp.fp2_r1_screen	1952.0	320.0	146.0	108.0	32.0	33.0	34.0	9.0	0.0	0.0	10799.0	125189.0
Cch-CBL_035-3A-lcwgs-1-2.clmp.fp2_r2_screen	2029.0	326.0	153.0	80.0	39.0	27.0	40.0	15.0	1.0	0.0	10806.0	125106.0
Cch-CBL_037-4D-lcwgs-1-2.clmp.fp2_r1_screen	205850.0	30435.0	15501.0	11172.0	4602.0	4172.0	2543.0	992.0	24.0	0.0	1094823.0	12208811.0
Cch-CBL_037-4D-lcwgs-1-2.clmp.fp2_r2_screen	207048.0	30151.0	15157.0	10853.0	4317.0	4022.0	2409.0	1055.0	20.0	0.0	1097798.0	12206095.0
Cch-CBL_038-9G-lcwgs-1-2.clmp.fp2_r1_screen	148145.0	21875.0	11127.0	7800.0	3297.0	2035.0	2599.0	771.0	28.0	0.0	800189.0	8624749.0
Cch-CBL_038-9G-lcwgs-1-2.clmp.fp2_r2_screen	149686.0	21602.0	11073.0	7999.0	3256.0	1983.0	2534.0	763.0	27.0	0.0	804716.0	8618976.0
Cch-CBL_039-9A-lcwgs-1-2.clmp.fp2_r1_screen	53340.0	8331.0	4280.0	3092.0	1125.0	770.0	722.0	298.0	19.0	0.0	285516.0	3249895.0
Cch-CBL_039-9A-lcwgs-1-2.clmp.fp2_r2_screen	54013.0	8219.0	4296.0	3172.0	1156.0	838.0	764.0	265.0	6.0	0.0	289814.0	3244845.0
Cch-CBL_040-1G-lcwgs-1-2.clmp.fp2_r1_screen	202922.0	30558.0	15397.0	11061.0	4221.0	4751.0	2254.0	1110.0	39.0	0.0	1067320.0	12137552.0
Cch-CBL_040-1G-lcwgs-1-2.clmp.fp2_r2_screen	204498.0	30344.0	15313.0	11114.0	4270.0	4646.0	2097.0	1074.0	28.0	0.0	1072987.0	12130814.0
Cch-CBL_041-8B-lcwgs-1-2.clmp.fp2_r1_screen	180193.0	27795.0	14282.0	10566.0	3943.0	3537.0	1949.0	1112.0	25.0	0.0	987656.0	11042697.0
Cch-CBL_041-8B-lcwgs-1-2.clmp.fp2_r2_screen	182291.0	27615.0	13966.0	10272.0	3915.0	3304.0	1979.0	1082.0	23.0	0.0	985384.0	11043924.0
Cch-CBL_042-7A-lcwgs-1-2.clmp.fp2_r1_screen	1945111.0	287283.0	148245.0	107808.0	43987.0	29761.0	20363.0	11329.0	314.0	1.0	11556454.0	110965657.0
Cch-CBL_042-7A-lcwgs-1-2.clmp.fp2_r2_screen	1977942.0	285155.0	147657.0	106951.0	43202.0	29349.0	19830.0	10877.0	246.0	0.0	11692098.0	110803006.0
Cch-CBL_043-9E-lcwgs-1-2.clmp.fp2_r1_screen	82103.0	12568.0	6450.0	4815.0	1858.0	1284.0	1686.0	475.0	15.0	0.0	440866.0	5058849.0
Cch-CBL_043-9E-lcwgs-1-2.clmp.fp2_r2_screen	82659.0	12306.0	6410.0	4707.0	1792.0	1386.0	1728.0	441.0	7.0	0.0	444050.0	5055483.0
Cch-CBL_044-1A-lcwgs-1-2.clmp.fp2_r1_screen	155406.0	23757.0	12345.0	8840.0	3380.0	2444.0	2761.0	908.0	21.0	0.0	852113.0	9400829.0
Cch-CBL_044-1A-lcwgs-1-2.clmp.fp2_r2_screen	155954.0	23507.0	12180.0	8723.0	3347.0	2436.0	2739.0	941.0	26.0	0.0	855261.0	9397690.0
Cch-CBL_045-9H-lcwgs-1-2.clmp.fp2_r1_screen	158916.0	24248.0	12155.0	8793.0	3508.0	4448.0	1802.0	830.0	22.0	0.0	841542.0	9667221.0
Cch-CBL_045-9H-lcwgs-1-2.clmp.fp2_r2_screen	160839.0	23852.0	11895.0	8608.0	3411.0	4408.0	1673.0	783.0	27.0	0.0	846130.0	9661859.0
Cch-CBL_046-12D-lcwgs-1-2.clmp.fp2_r1_screen	91921.0	13890.0	7007.0	5219.0	1958.0	1701.0	1843.0	560.0	10.0	0.0	493719.0	5535837.0
Cch-CBL_046-12D-lcwgs-1-2.clmp.fp2_r2_screen	92066.0	13681.0	7035.0	5039.0	1994.0	1706.0	1776.0	530.0	10.0	0.0	496453.0	5533375.0
Cch-CBL_047-4A-lcwgs-1-2.clmp.fp2_r1_screen	164893.0	25247.0	12753.0	9609.0	3625.0	2417.0	2985.0	951.0	25.0	0.0	893421.0	10076906.0
Cch-CBL_047-4A-lcwgs-1-2.clmp.fp2_r2_screen	166417.0	25359.0	12844.0	9521.0	3484.0	2389.0	2854.0	968.0	23.0	0.0	899902.0	10069071.0
Cch-CBS_001-5F-lcwgs-1-2.clmp.fp2_r1_screen	37913.0	5664.0	2987.0	2190.0	858.0	530.0	624.0	252.0	4.0	0.0	207061.0	2289620.0
Cch-CBS_001-5F-lcwgs-1-2.clmp.fp2_r2_screen	38101.0	5740.0	3016.0	2210.0	777.0	555.0	613.0	249.0	2.0	0.0	209113.0	2287327.0
Cch-CBS_002-11F-lcwgs-1-2.clmp.fp2_r1_screen	248172.0	37010.0	19581.0	13752.0	5401.0	4599.0	4066.0	1660.0	31.0	0.0	1366156.0	14341343.0
Cch-CBS_002-11F-lcwgs-1-2.clmp.fp2_r2_screen	250832.0	37164.0	19649.0	13942.0	5336.0	4606.0	3921.0	1647.0	34.0	0.0	1380943.0	14323697.0
Cch-CBS_003-6G-lcwgs-1-2.clmp.fp2_r1_screen	101335.0	15261.0	7813.0	5582.0	2288.0	1489.0	1636.0	598.0	15.0	0.0	550955.0	6041447.0
Cch-CBS_003-6G-lcwgs-1-2.clmp.fp2_r2_screen	101567.0	15115.0	7635.0	5675.0	2230.0	1469.0	1668.0	534.0	20.0	0.0	551059.0	6041447.0
Cch-CBS_004-8F-lcwgs-1-2.clmp.fp2_r1_screen	264393.0	39935.0	20416.0	14537.0	5768.0	4729.0	4616.0	1542.0	31.0	0.0	1442265.0	15694289.0
Cch-CBS_004-8F-lcwgs-1-2.clmp.fp2_r2_screen	266648.0	39058.0	19897.0	14391.0	5562.0	4668.0	4544.0	1477.0	37.0	0.0	1445448.0	15690791.0
Cch-CBS_005-12A-lcwgs-1-2.clmp.fp2_r1_screen	259667.0	38136.0	20319.0	14843.0	5548.0	3677.0	2709.0	1580.0	57.0	0.0	1417452.0	15181141.0
Cch-CBS_005-12A-lcwgs-1-2.clmp.fp2_r2_screen	261800.0	37883.0	20012.0	14581.0	5530.0	3469.0	2706.0	1499.0	30.0	0.0	1421562.0	15176057.0
Cch-CBS_007-5C-lcwgs-1-2.clmp.fp2_r1_screen	92907.0	13919.0	7100.0	5383.0	2007.0	1329.0	2068.0	542.0	17.0	0.0	503282.0	5669581.0
Cch-CBS_007-5C-lcwgs-1-2.clmp.fp2_r2_screen	93737.0	13771.0	7180.0	5177.0	1930.0	1305.0	2002.0	544.0	9.0	0.0	506048.0	5666432.0
Cch-CBS_008-5E-lcwgs-1-2.clmp.fp2_r1_screen	130547.0	20332.0	10292.0	7769.0	2808.0	2068.0	1470.0	833.0	21.0	0.0	696974.0	8128059.0
Cch-CBS_008-5E-lcwgs-1-2.clmp.fp2_r2_screen	131492.0	20137.0	10243.0	7612.0	2863.0	2120.0	1410.0	818.0	18.0	0.0	700902.0	8123558.0
Cch-CBS_009-2C-lcwgs-1-2.clmp.fp2_r1_screen	115739.0	17314.0	9217.0	6529.0	2500.0	2003.0	1941.0	654.0	19.0	0.0	622284.0	6821407.0
Cch-CBS_009-2C-lcwgs-1-2.clmp.fp2_r2_screen	116871.0	17278.0	9133.0	6393.0	2493.0	1906.0	1834.0	598.0	11.0	0.0	627763.0	6815327.0
Cch-CBS_010-11F-lcwgs-1-2.clmp.fp2_r1_screen	197405.0	30138.0	15477.0	11319.0	4269.0	2959.0	2959.0	1125.0	21.0	0.0	1060572.0	11922946.0
Cch-CBS_010-11F-lcwgs-1-2.clmp.fp2_r2_screen	198756.0	29472.0	15424.0	11069.0	4376.0	3113.0	2957.0	1115.0	31.0	0.0	1069206.0	11913671.0
Cch-CBS_011-1F-lcwgs-1-2.clmp.fp2_r1_screen	357746.0	53896.0	27438.0	20458.0	7658.0	4953.0	4090.0	2273.0	42.0	1.0	1936706.0	21240572.0
Cch-CBS_011-1F-lcwgs-1-2.clmp.fp2_r2_screen	361085.0	52836.0	26931.0	20032.0	7717.0	4784.0	3861.0	2270.0	54.0	0.0	1945153.0	21231110.0
Cch-CBS_012-2H-lcwgs-1-2.clmp.fp2_r1_screen	89340.0	13528.0	7068.0	5017.0	2002.0	1525.0	1659.0	511.0	10.0	0.0	478654.0	5364002.0
Cch-CBS_012-2H-lcwgs-1-2.clmp.fp2_r2_screen	89478.0	13411.0	6943.0	4945.0	1947.0	1560.0	1599.0	520.0	11.0	0.0	480689.0	5362213.0
Cch-CBS_014-2B-lcwgs-1-2.clmp.fp2_r1_screen	86140.0	13146.0	6799.0	4927.0	1884.0	1334.0	1685.0	546.0	9.0	0.0	468993.0	5280894.0
Cch-CBS_014-2B-lcwgs-1-2.clmp.fp2_r2_screen	86822.0	13122.0	6710.0	4965.0	1914.0	1297.0	1658.0	533.0	21.0	0.0	470181.0	5279134.0
Cch-CBS_016-10A-lcwgs-1-2.clmp.fp2_r1_screen	24358.0	3751.0	1973.0	1465.0	510.0	479.0	333.0	135.0	1.0	0.0	129311.0	1488914.0
Cch-CBS_016-10A-lcwgs-1-2.clmp.fp2_r2_screen	24388.0	3583.0	1918.0	1397.0	514.0	483.0	341.0	149.0	2.0	0.0	129376.0	1489079.0
Cch-CBS_017-1F-lcwgs-1-2.clmp.fp2_r1_screen	25678.0	4025.0	2054.0	1472.0	576.0	419.0	424.0	125.0	4.0	0.0	136569.0	1547264.0
Cch-CBS_017-1F-lcwgs-1-2.clmp.fp2_r2_screen	25849.0	3770.0	1978.0	1407.0	556.0	439.0	433.0	153.0	2.0	0.0	137274.0	1546749.0
Cch-CBS_018-8C-lcwgs-1-2.clmp.fp2_r1_screen	90667.0	14150.0	7180.0	5288.0	1994.0	2123.0	1450.0	504.0	15.0	0.0	487394.0	5666362.0
Cch-CBS_018-8C-lcwgs-1-2.clmp.fp2_r2_screen	91172.0	14012.0	7271.0	5177.0	1917.0	2098.0	1421.0	500.0	20.0	0.0	490316.0	5663223.0
Cch-CBS_020-9C-lcwgs-1-2.clmp.fp2_r1_screen	6031.0	926.0	460.0	366.0	143.0	103.0	87.0	39.0	0.0	0.0	32988.0	386094.0
Cch-CBS_020-9C-lcwgs-1-2.clmp.fp2_r2_screen	6119.0	876.0	462.0	365.0	128.0	102.0	81.0	37.0	2.0	0.0	33270.0	385795.0
Cch-CBS_022-4F-lcwgs-1-2.clmp.fp2_r1_screen	168012.0	25567.0	12873.0	9566.0	3719.0	3602.0	3349.0	1037.0	34.0	0.0	904792.0	10181637.0
Cch-CBS_022-4F-lcwgs-1-2.clmp.fp2_r2_screen	168285.0	25543.0	12947.0	9592.0	3633.0	3620.0	3336.0	1007.0	18.0	0.0	906833.0	10179374.0
Cch-CBS_023-3A-lcwgs-1-2.clmp.fp2_r1_screen	2732948.0	407955.0	209724.0	150095.0	61980.0	46770.0	28683.0	15536.0	452.0	0.0	16098237.0	156923644.0
Cch-CBS_023-3A-lcwgs-1-2.clmp.fp2_r2_screen	2772369.0	401639.0	207212.0	146838.0	60468.0	45627.0	28484.0	15265.0	367.0	0.0	16233119.0	156764636.0
Cch-CBS_024-3E-lcwgs-1-2.clmp.fp2_r1_screen	2419.0	310.0	205.0	120.0	54.0	33.0	33.0	14.0	1.0	0.0	13103.0	130610.0
Cch-CBS_024-3E-lcwgs-1-2.clmp.fp2_r2_screen	2408.0	326.0	188.0	124.0	55.0	35.0	24.0	8.0	0.0	0.0	13256.0	130478.0
Cch-CBS_025-7E-lcwgs-1-2.clmp.fp2_r1_screen	75400.0	11311.0	6022.0	4389.0	1566.0	1041.0	1146.0	362.0	13.0	0.0	399814.0	4549984.0
Cch-CBS_025-7E-lcwgs-1-2.clmp.fp2_r2_screen	75971.0	11268.0	5910.0	4302.0	1553.0	1052.0	1164.0	441.0	5.0	0.0	402934.0	4546448.0
Cch-CBS_026-5E-lcwgs-1-2.clmp.fp2_r1_screen	12262.0	1941.0	977.0	742.0	267.0	198.0	210.0	88.0	2.0	0.0	68455.0	748759.0
Cch-CBS_026-5E-lcwgs-1-2.clmp.fp2_r2_screen	12079.0	1911.0	1015.0	689.0	245.0	194.0	217.0	86.0	0.0	0.0	69039.0	748426.0
