Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_r1.tagged_filter	Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_r1.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	237672413.0	0.0	33-150	41.0	90.30247202179787	145.7838390103777	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_r2.tagged_filter	Cch-CAL_001-5H-lcwgs-1-2.clmp.fp2_r2.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	237559601.0	0.0	33-150	41.0	87.45068807328335	145.47077464572774	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_r1.tagged_filter	Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_r1.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	61904945.0	0.0	33-150	41.0	94.8171661991018	143.30367278413704	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_r2.tagged_filter	Cch-CAL_003-3G-lcwgs-1-2.clmp.fp2_r2.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	61865280.0	0.0	33-150	41.0	92.84204515065613	143.03180431738124	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_r1.tagged_filter	Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_r1.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97781417.0	0.0	33-150	41.0	94.24550374956569	143.99811479516603	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_r2.tagged_filter	Cch-CAL_004-7E-lcwgs-1-2.clmp.fp2_r2.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97763844.0	0.0	33-150	41.0	92.28395147254615	143.6034937005955	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_r1.tagged_filter	Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_r1.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	341995.0	0.0	33-150	41.0	97.82278769458381	143.69747218526587	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_r2.tagged_filter	Cch-CAL_005-10E-lcwgs-1-2.clmp.fp2_r2.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	342371.0	0.0	33-150	41.0	98.34740125034814	143.32183800613953	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_r1.tagged_filter	Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_r1.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10084497.0	0.0	33-150	41.0	96.961981633967	142.21254019907983	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_r2.tagged_filter	Cch-CAL_006-10A-lcwgs-1-2.clmp.fp2_r2.tagged_filter.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10078097.0	0.0	33-150	41.0	96.26387686227002	141.84116852616123	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
