pos	3pG>A
1	0.0325309043591412
2	0.0570865092479079
3	0.0295578841898718
4	0.0255718324338216
5	0.0208247328104215
6	0.0179097272507845
7	0.0191321686289404
8	0.0179514255543823
9	0.0144291659127917
10	0.0152197318195165
11	0.0133837396254291
12	0.0129971069562589
13	0.0128682996095137
14	0.0123434462178415
15	0.0122494432071269
16	0.0123350804265317
17	0.00940793342077887
18	0.00998321005581522
19	0.0104058272632674
20	0.0101297316509685
21	0.0101354381558884
22	0.00938753189938024
23	0.00939072609633357
24	0.0084519981626091
25	0.00953844762894987
