Sequence_Name	Extraction_ID
SnC0301701B	Sne-CCab_017-Ex1-1B-lcwgs-1-1
SnC0301801C	Sne-CCab_018-Ex1-1C-lcwgs-1-1
SnC0301901D	Sne-CCab_019-Ex1-1D-lcwgs-1-1
SnC0302001E	Sne-CCab_020-Ex1-1E-lcwgs-1-1
SnC0302101F	Sne-CCab_021-Ex1-1F-lcwgs-1-1
SnC0302201G	Sne-CCab_022-Ex1-1G-lcwgs-1-1
SnC0302301H	Sne-CCab_023-Ex1-1H-lcwgs-1-1
SnC0302402A	Sne-CCab_024-Ex1-2A-lcwgs-1-1
SnC0302502B	Sne-CCab_025-Ex1-2B-lcwgs-1-1
SnC0302602C	Sne-CCab_026-Ex1-2C-lcwgs-1-1
SnC0302702D	Sne-CCab_027-Ex1-2D-lcwgs-1-1
SnC0302802E	Sne-CCab_028-Ex1-2E-lcwgs-1-1
SnC0302902F	Sne-CCab_029-Ex1-2F-lcwgs-1-1
SnC0303002G	Sne-CCab_030-Ex1-2G-lcwgs-1-1
SnC0303102H	Sne-CCab_031-Ex1-2H-lcwgs-1-1
SnC0303203A	Sne-CCab_032-Ex1-3A-lcwgs-1-1
SnC0303303B	Sne-CCab_033-Ex1-3B-lcwgs-1-1
SnC0303403C	Sne-CCab_034-Ex1-3C-lcwgs-1-1
SnC0303503D	Sne-CCab_035-Ex1-3D-lcwgs-1-1
SnC0303603E	Sne-CCab_036-Ex1-3E-lcwgs-1-1
SnC0303703F	Sne-CCab_037-Ex1-3F-lcwgs-1-1
SnC0303803G	Sne-CCab_038-Ex1-3G-lcwgs-1-1
SnC0303903H	Sne-CCab_039-Ex1-3H-lcwgs-1-1
SnC0304004A	Sne-CCab_040-Ex1-4A-lcwgs-1-1
SnC0304104B	Sne-CCab_041-Ex1-4B-lcwgs-1-1
SnC0304204C	Sne-CCab_042-Ex1-4C-lcwgs-1-1
SnC0304304D	Sne-CCab_043-Ex1-4D-lcwgs-1-1
SnC0304404E	Sne-CCab_044-Ex1-4E-lcwgs-1-1
SnC0304504F	Sne-CCab_045-Ex1-4F-lcwgs-1-1
SnC0304604G	Sne-CCab_046-Ex1-4G-lcwgs-1-1
SnC0304704H	Sne-CCab_047-Ex1-4H-lcwgs-1-1
SnC0304805A	Sne-CCab_048-Ex1-5A-lcwgs-1-1
SnC0304905B	Sne-CCab_049-Ex1-5B-lcwgs-1-1
SnC0305005C	Sne-CCab_050-Ex1-5C-lcwgs-1-1
SnC0305105D	Sne-CCab_051-Ex1-5D-lcwgs-1-1
SnC0305205E	Sne-CCab_052-Ex1-5E-lcwgs-1-1
SnC0305305F	Sne-CCab_053-Ex1-5F-lcwgs-1-1
SnC0305405G	Sne-CCab_054-Ex1-5G-lcwgs-1-1
SnC0305505H	Sne-CCab_055-Ex1-5H-lcwgs-1-1
SnC0305606A	Sne-CCab_056-Ex1-6A-lcwgs-1-1
SnC0305706B	Sne-CCab_057-Ex1-6B-lcwgs-1-1
SnC0305806C	Sne-CCab_058-Ex1-6C-lcwgs-1-1
SnC0305906D	Sne-CCab_059-Ex1-6D-lcwgs-1-1
SnC0306006E	Sne-CCab_060-Ex1-6E-lcwgs-1-1
SnC0306106F	Sne-CCab_061-Ex1-6F-lcwgs-1-1
SnC0306206G	Sne-CCab_062-Ex1-6G-lcwgs-1-1
SnC0306306H	Sne-CCab_063-Ex1-6H-lcwgs-1-1
SnC0306407A	Sne-CCab_064-Ex1-7A-lcwgs-1-1
SnC0306507B	Sne-CCab_065-Ex1-7B-lcwgs-1-1
SnC0306607C	Sne-CCab_066-Ex1-7C-lcwgs-1-1
SnC0306707D	Sne-CCab_067-Ex1-7D-lcwgs-1-1
SnC0306807E	Sne-CCab_068-Ex1-7E-lcwgs-1-1
SnC0306907F	Sne-CCab_069-Ex1-7F-lcwgs-1-1
SnC0307007G	Sne-CCab_070-Ex1-7G-lcwgs-1-1
SnC0307107H	Sne-CCab_071-Ex1-7H-lcwgs-1-1
SnC0307208A	Sne-CCab_072-Ex1-8A-lcwgs-1-1
SnC0307308B	Sne-CCab_073-Ex1-8B-lcwgs-1-1
SnC0307408C	Sne-CCab_074-Ex1-8C-lcwgs-1-1
SnC0307508D	Sne-CCab_075-Ex1-8D-lcwgs-1-1
SnC0307608E	Sne-CCab_076-Ex1-8E-lcwgs-1-1
SnC0307708F	Sne-CCab_077-Ex1-8F-lcwgs-1-1
SnC0307808G	Sne-CCab_078-Ex1-8G-lcwgs-1-1
SnC0307908H	Sne-CCab_079-Ex1-8H-lcwgs-1-1
