Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Abu-APnd_001-Ex1-4E-lcwgs-1-2.clmp.r1r2_fastp	16344352.0	0.0	0.0	81704.0	0.0
Abu-APnd_002-Ex1-4F-lcwgs-1-2.clmp.r1r2_fastp	9157480.0	0.0	0.0	46884.0	0.0
Abu-APnd_003-Ex1-4G-lcwgs-1-2.clmp.r1r2_fastp	7886948.0	0.0	0.0	36772.0	0.0
Abu-APnd_004-Ex1-4H-lcwgs-1-2.clmp.r1r2_fastp	1382048.0	0.0	0.0	6166.0	0.0
Abu-APnd_005-Ex1-5A-lcwgs-1-2.clmp.r1r2_fastp	29312908.0	0.0	0.0	160328.0	0.0
Abu-APnd_006-Ex1-5B-lcwgs-1-2.clmp.r1r2_fastp	17953160.0	0.0	0.0	93628.0	0.0
Abu-APnd_009-Ex1-5E-lcwgs-1-2.clmp.r1r2_fastp	14483046.0	0.0	0.0	95014.0	0.0
Abu-APnd_010-Ex1-5F-lcwgs-1-2.clmp.r1r2_fastp	28797500.0	0.0	0.0	378448.0	0.0
Abu-APnd_011-Ex1-5G-lcwgs-1-2.clmp.r1r2_fastp	4559006.0	0.0	0.0	19660.0	0.0
Abu-APnd_012-Ex1-5H-lcwgs-1-2.clmp.r1r2_fastp	13429468.0	0.0	0.0	69780.0	0.0
Abu-APnd_013-Ex1-6A-lcwgs-1-2.clmp.r1r2_fastp	9047484.0	0.0	0.0	42942.0	0.0
Abu-APnd_014-Ex1-6B-lcwgs-1-2.clmp.r1r2_fastp	13697828.0	0.0	0.0	69932.0	0.0
Abu-APnd_015-Ex1-6C-lcwgs-1-2.clmp.r1r2_fastp	16597976.0	0.0	0.0	92460.0	0.0
Abu-APnd_016-Ex1-6D-lcwgs-1-2.clmp.r1r2_fastp	14353118.0	0.0	0.0	61906.0	0.0
Abu-APnd_017-Ex1-6E-lcwgs-1-2.clmp.r1r2_fastp	109332840.0	0.0	0.0	669058.0	0.0
Abu-APnd_018-Ex1-6F-lcwgs-1-2.clmp.r1r2_fastp	10340304.0	0.0	0.0	53808.0	0.0
Abu-APnd_019-Ex1-6G-lcwgs-1-2.clmp.r1r2_fastp	10594360.0	0.0	0.0	51790.0	0.0
Abu-APnd_020-Ex1-6H-lcwgs-1-2.clmp.r1r2_fastp	3594906.0	0.0	0.0	25050.0	0.0
Abu-APnd_021-Ex1-8E-lcwgs-1-2.clmp.r1r2_fastp	6100834.0	0.0	0.0	46604.0	0.0
Abu-APnd_022-Ex1-8F-lcwgs-1-2.clmp.r1r2_fastp	31094230.0	0.0	0.0	156144.0	0.0
Abu-APnd_023-Ex1-8G-lcwgs-1-2.clmp.r1r2_fastp	10594708.0	0.0	0.0	46312.0	0.0
Abu-APnd_024-Ex1-8H-lcwgs-1-2.clmp.r1r2_fastp	31364024.0	0.0	0.0	166798.0	0.0
Abu-APnd_025-Ex1-7E-lcwgs-1-2.clmp.r1r2_fastp	8593782.0	0.0	0.0	45604.0	0.0
Abu-APnd_026-Ex1-7F-lcwgs-1-2.clmp.r1r2_fastp	14437048.0	0.0	0.0	66962.0	0.0
Abu-APnd_027-Ex1-7G-lcwgs-1-2.clmp.r1r2_fastp	4908262.0	0.0	0.0	23446.0	0.0
Abu-APnd_028-Ex1-7H-lcwgs-1-2.clmp.r1r2_fastp	13225064.0	0.0	0.0	83226.0	0.0
Abu-APnd_029-Ex1-8A-lcwgs-1-2.clmp.r1r2_fastp	152183618.0	0.0	0.0	861488.0	0.0
Abu-APnd_030-Ex1-8B-lcwgs-1-2.clmp.r1r2_fastp	126997640.0	0.0	0.0	706890.0	0.0
Abu-APnd_031-Ex1-8C-lcwgs-1-2.clmp.r1r2_fastp	13377874.0	0.0	0.0	90988.0	0.0
Abu-APnd_032-Ex1-8D-lcwgs-1-2.clmp.r1r2_fastp	59101264.0	0.0	0.0	254846.0	0.0
Abu-APnd_033-Ex1-7A-lcwgs-1-2.clmp.r1r2_fastp	4210594.0	0.0	0.0	21786.0	0.0
Abu-APnd_034-Ex1-7B-lcwgs-1-2.clmp.r1r2_fastp	33477860.0	0.0	0.0	148794.0	0.0
Abu-APnd_036-Ex1-7D-lcwgs-1-2.clmp.r1r2_fastp	10689086.0	0.0	0.0	41066.0	0.0
Abu-APnd_037-Ex1-9A-lcwgs-1-2.clmp.r1r2_fastp	117789242.0	0.0	0.0	739084.0	0.0
Abu-APnd_039-Ex1-9C-lcwgs-1-2.clmp.r1r2_fastp	27330440.0	0.0	0.0	188452.0	0.0
Abu-APnd_040-Ex1-9D-lcwgs-1-2.clmp.r1r2_fastp	32712646.0	0.0	0.0	184066.0	0.0
Abu-APnd_041-Ex1-9E-lcwgs-1-2.clmp.r1r2_fastp	23402340.0	0.0	0.0	103044.0	0.0
Abu-APnd_042-Ex1-9F-lcwgs-1-2.clmp.r1r2_fastp	23654890.0	0.0	0.0	102608.0	0.0
Abu-APnd_043-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp	5393212.0	0.0	0.0	22244.0	0.0
Abu-APnd_045-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp	7843248.0	0.0	0.0	36862.0	0.0
Abu-APnd_047-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp	9727500.0	0.0	0.0	65888.0	0.0
Abu-APnd_048-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp	1229456.0	0.0	0.0	8358.0	0.0
Abu-APnd_049-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp	3975448.0	0.0	0.0	24246.0	0.0
