Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Pba-ABir_001-Ex1-7H-lcwgs-1-1	1516282.0	84220.0	124.0	370.0	566884.0	0.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1	3327828.0	116264.0	204.0	1574.0	48764.0	0.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1	1395336.0	74882.0	80.0	268.0	250808.0	0.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1	868306.0	40860.0	52.0	366.0	133824.0	0.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1	2561362.0	106930.0	156.0	664.0	336364.0	0.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1	2890600.0	162322.0	164.0	730.0	148382.0	0.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1	7772982.0	371244.0	550.0	2142.0	149164.0	0.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1	6135768.0	156848.0	322.0	2326.0	185412.0	0.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1	5633060.0	203062.0	368.0	6192.0	222174.0	0.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1	5216788.0	159436.0	342.0	3880.0	229324.0	0.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1	4431596.0	222344.0	282.0	12568.0	133074.0	0.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1	2857004.0	87528.0	134.0	1090.0	125170.0	0.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1	7880374.0	210566.0	442.0	4016.0	349022.0	0.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1	1046876.0	39986.0	48.0	292.0	10262.0	0.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1	1741568.0	56212.0	98.0	418.0	16432.0	0.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1	1900650.0	57946.0	110.0	470.0	20392.0	0.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1	1253260.0	39282.0	80.0	254.0	6156.0	0.0
Pba-ABur_005-Ex1-5A-lcwgs-1-1	1838448.0	100270.0	104.0	674.0	14516.0	0.0
Pba-ABur_006-Ex1-6A-lcwgs-1-1	2042180.0	67116.0	124.0	354.0	13912.0	0.0
Pba-ABur_007-Ex1-7A-lcwgs-1-1	1561520.0	50324.0	102.0	374.0	31782.0	0.0
Pba-ABur_008-Ex1-8A-lcwgs-1-1	2474984.0	97254.0	144.0	892.0	72480.0	0.0
Pba-ABur_009-Ex1-9A-lcwgs-1-1	1006252.0	28658.0	68.0	248.0	33286.0	0.0
Pba-ABur_010-Ex1-10A-lcwgs-1-1	1873828.0	85686.0	134.0	808.0	55442.0	0.0
Pba-ABur_011-Ex1-11A-lcwgs-1-1	3687824.0	134740.0	236.0	700.0	31560.0	0.0
Pba-ABur_012-Ex1-12A-lcwgs-1-1	1959412.0	60382.0	100.0	928.0	79498.0	0.0
Pba-ABur_013-Ex1-1B-lcwgs-1-1	4769274.0	134696.0	254.0	1026.0	42388.0	0.0
Pba-ABur_014-Ex1-2B-lcwgs-1-1	970616.0	34206.0	68.0	292.0	13112.0	0.0
Pba-ABur_015-Ex1-3B-lcwgs-1-1	5133934.0	178436.0	312.0	1164.0	38188.0	0.0
Pba-ABur_016-Ex1-4B-lcwgs-1-1	2132162.0	74994.0	142.0	470.0	28010.0	0.0
Pba-ABur_017-Ex1-5B-lcwgs-1-1	3433990.0	118690.0	210.0	872.0	87112.0	0.0
Pba-ABur_018-Ex1-6B-lcwgs-1-1	1015680.0	38780.0	60.0	236.0	12728.0	0.0
Pba-ABur_019-Ex1-7B-lcwgs-1-1	635936.0	24506.0	36.0	144.0	11486.0	0.0
Pba-ABur_020-Ex1-8B-lcwgs-1-1	1647576.0	58720.0	116.0	484.0	26056.0	0.0
Pba-ABur_021-Ex1-9B-lcwgs-1-1	1435950.0	44922.0	72.0	460.0	112360.0	0.0
Pba-ABur_022-Ex1-10B-lcwgs-1-1	2045044.0	64908.0	118.0	654.0	87840.0	0.0
Pba-ABur_023-Ex1-11B-lcwgs-1-1	1670902.0	66520.0	102.0	468.0	162264.0	0.0
Pba-ABur_024-Ex1-12B-lcwgs-1-1	1824900.0	67458.0	126.0	596.0	48956.0	0.0
Pba-ABur_025-Ex1-1C-lcwgs-1-1	33777200.0	1036622.0	2064.0	7660.0	185624.0	0.0
Pba-ABur_026-Ex1-2C-lcwgs-1-1	1450202.0	45222.0	88.0	322.0	18214.0	0.0
Pba-ABur_027-Ex1-3C-lcwgs-1-1	3414550.0	125716.0	212.0	1144.0	52712.0	0.0
Pba-ABur_028-Ex1-4C-lcwgs-1-1	1936164.0	74176.0	102.0	332.0	8990.0	0.0
Pba-ABur_029-Ex1-5C-lcwgs-1-1	850684.0	40062.0	76.0	200.0	3324.0	0.0
Pba-ABur_030-Ex1-6C-lcwgs-1-1	1743040.0	75212.0	108.0	484.0	12714.0	0.0
Pba-ABur_031-Ex1-7C-lcwgs-1-1	3604000.0	107046.0	196.0	980.0	118148.0	0.0
Pba-ABur_032-Ex1-8C-lcwgs-1-1	762196.0	21484.0	38.0	114.0	4150.0	0.0
Pba-ABur_033-Ex1-9C-lcwgs-1-1	93598.0	4396.0	8.0	52.0	5530.0	0.0
Pba-ABur_034-Ex1-10C-lcwgs-1-1	2226688.0	72676.0	142.0	560.0	37154.0	0.0
