#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2047236	1968934	96.19	2313	0.11	687	0.03	5423	0.26	69879	3.41
Ecoli	2047236	2047234	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	2047236	2047236	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2047236	2047218	100.00	0	0.00	0	0.00	2	0.00	16	0.00
Vectors	2047236	2025190	98.93	5	0.00	0	0.00	291	0.01	21750	1.06
Bacteria_24k	2047236	1999365	97.67	1053	0.05	1275	0.06	3484	0.17	42059	2.05
Protists_1k	2047236	1946687	95.09	7303	0.36	11031	0.54	2510	0.12	79705	3.89
Viruses	2047236	1998841	97.64	80	0.00	27	0.00	3412	0.17	44876	2.19
Fungi_RefSeq_release	2047236	1975218	96.48	1278	0.06	336	0.02	6006	0.29	64398	3.15
Coral	2047236	2002832	97.83	118	0.01	41	0.00	3692	0.18	40553	1.98
Bird	2047236	1988408	97.13	1314	0.06	635	0.03	9152	0.45	47727	2.33
Plant	2047236	1994896	97.45	212	0.01	57	0.00	3971	0.19	48100	2.35

%Hit_no_genomes: 94.50
