#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1757004	1722159	98.02	1449	0.08	361	0.02	3102	0.18	29933	1.70
Ecoli	1757004	1756992	100.00	0	0.00	0	0.00	5	0.00	7	0.00
PhiX	1757004	1757004	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1757004	1756929	100.00	0	0.00	0	0.00	20	0.00	55	0.00
Vectors	1757004	1748552	99.52	4	0.00	3	0.00	166	0.01	8279	0.47
Bacteria_24k	1757004	1729234	98.41	2725	0.16	3810	0.22	1923	0.11	19312	1.10
Protists_1k	1757004	1706630	97.13	5253	0.30	6534	0.37	2473	0.14	36114	2.06
Viruses	1757004	1737013	98.87	36	0.00	13	0.00	1433	0.08	18509	1.05
Fungi_RefSeq_release	1757004	1723646	98.10	880	0.05	232	0.01	3330	0.19	28916	1.65
Coral	1757004	1735504	98.78	194	0.01	155	0.01	2319	0.13	18832	1.07
Bird	1757004	1731386	98.53	490	0.03	119	0.01	3252	0.19	21757	1.24
Plant	1757004	1732646	98.62	157	0.01	37	0.00	2299	0.13	21865	1.24

%Hit_no_genomes: 96.44
