#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1938304	1912873	98.68	995	0.05	181	0.01	2248	0.12	22007	1.14
Ecoli	1938304	1938293	100.00	0	0.00	0	0.00	3	0.00	8	0.00
PhiX	1938304	1938304	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1938304	1938284	100.00	0	0.00	0	0.00	1	0.00	19	0.00
Vectors	1938304	1932345	99.70	2	0.00	3	0.00	83	0.00	5871	0.30
Bacteria_24k	1938304	1918986	99.00	1480	0.08	1960	0.10	1340	0.07	14538	0.75
Protists_1k	1938304	1892659	97.65	11556	0.60	5709	0.29	1587	0.08	26793	1.38
Viruses	1938304	1923366	99.23	26	0.00	8	0.00	1033	0.05	13871	0.72
Fungi_RefSeq_release	1938304	1912574	98.67	1069	0.06	149	0.01	2530	0.13	21982	1.13
Coral	1938304	1922263	99.18	82	0.00	35	0.00	1551	0.08	14373	0.74
Bird	1938304	1918776	98.99	468	0.02	106	0.01	2369	0.12	16585	0.86
Plant	1938304	1920493	99.09	193	0.01	45	0.00	1619	0.08	15954	0.82

%Hit_no_genomes: 97.25
