#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	412075	397165	96.39	1049	0.25	291	0.07	630	0.15	12940	3.14
Ecoli	412075	412057	100.00	0	0.00	0	0.00	7	0.00	11	0.00
PhiX	412075	412075	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	412075	412065	100.00	0	0.00	0	0.00	1	0.00	9	0.00
Vectors	412075	408996	99.25	3	0.00	0	0.00	42	0.01	3034	0.74
Bacteria_24k	412075	394785	95.80	2782	0.68	3992	0.97	955	0.23	9561	2.32
Protists_1k	412075	391812	95.08	1496	0.36	1601	0.39	1729	0.42	15437	3.75
Viruses	412075	402955	97.79	24	0.01	14	0.00	1026	0.25	8056	1.95
Fungi_RefSeq_release	412075	400267	97.13	254	0.06	74	0.02	1013	0.25	10467	2.54
Coral	412075	405361	98.38	20	0.00	6	0.00	594	0.14	6094	1.48
Bird	412075	402554	97.69	223	0.05	104	0.03	2518	0.61	6676	1.62
Plant	412075	403848	98.00	43	0.01	4	0.00	685	0.17	7495	1.82

%Hit_no_genomes: 92.84
