#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4403119	4246627	96.45	7514	0.17	2181	0.05	8919	0.20	137878	3.13
Ecoli	4403119	4403020	100.00	0	0.00	0	0.00	24	0.00	75	0.00
PhiX	4403119	4403119	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4403119	4403067	100.00	0	0.00	0	0.00	5	0.00	47	0.00
Vectors	4403119	4357930	98.98	4	0.00	1	0.00	585	0.01	44599	1.01
Bacteria_24k	4403119	4222365	95.89	26229	0.60	36407	0.83	9196	0.21	108922	2.47
Protists_1k	4403119	4181864	94.97	17038	0.39	19456	0.44	18411	0.42	166350	3.78
Viruses	4403119	4303396	97.74	147	0.00	54	0.00	8163	0.19	91359	2.07
Fungi_RefSeq_release	4403119	4264316	96.85	2596	0.06	727	0.02	11203	0.25	124277	2.82
Coral	4403119	4314279	97.98	250	0.01	69	0.00	7019	0.16	81502	1.85
Bird	4403119	4288377	97.39	2280	0.05	1229	0.03	18764	0.43	92469	2.10
Plant	4403119	4300702	97.68	405	0.01	96	0.00	7120	0.16	94796	2.15

%Hit_no_genomes: 93.05
