#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1868381	1847801	98.90	1283	0.07	273	0.01	2259	0.12	16765	0.90
Ecoli	1868381	1868362	100.00	0	0.00	0	0.00	6	0.00	13	0.00
PhiX	1868381	1868381	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1868381	1868346	100.00	0	0.00	0	0.00	3	0.00	32	0.00
Vectors	1868381	1864792	99.81	0	0.00	0	0.00	86	0.00	3503	0.19
Bacteria_24k	1868381	1850105	99.02	2339	0.13	3200	0.17	1299	0.07	11438	0.61
Protists_1k	1868381	1829353	97.91	9676	0.52	5454	0.29	2042	0.11	21856	1.17
Viruses	1868381	1857676	99.43	31	0.00	13	0.00	1009	0.05	9652	0.52
Fungi_RefSeq_release	1868381	1847897	98.90	1065	0.06	149	0.01	2463	0.13	16807	0.90
Coral	1868381	1856653	99.38	78	0.00	29	0.00	1451	0.08	10170	0.54
Bird	1868381	1853716	99.22	408	0.02	73	0.00	2244	0.12	11940	0.64
Plant	1868381	1855357	99.31	185	0.01	28	0.00	1390	0.07	11421	0.61

%Hit_no_genomes: 97.37
