Module	Section	Sample Name	Source
Snippy	snippy	mqc-1160190	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/mqc-1160190.out
Snippy	snippy	multiqc_sources	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/1st_fastp_report_data/multiqc_sources.txt
Snippy	snippy	multiqc	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/1st_fastp_report_data/multiqc.log
Snippy	snippy	multiqc_general_stats	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/1st_fastp_report_data/multiqc_general_stats.txt
fastp	all_sections	Sfa-CBas_086_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_086_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_018_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_018_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_043_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_043_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_002_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_002_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_031_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_031_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_004_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_004_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_028_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_028_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_061_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_061_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_007_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_007_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_016_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_016_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_036_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_036_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_035_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_035_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_006_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_006_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_044_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_044_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_001_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_001_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_020_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_020_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_042_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_042_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_028_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_028_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_017_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_017_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_006_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_006_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_033_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_033_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_096_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_096_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_009_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_009_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_023_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_023_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_076_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_076_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_010_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_010_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_048_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_048_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_059_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_059_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_029_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_029_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_084_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_084_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_032_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_032_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_021_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_021_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_034_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_034_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_031_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_031_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_003_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_003_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_041_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_041_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_014_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_014_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_019_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_019_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_088_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_088_Ex1_L3_fastp.json
fastp	all_sections	Sfa-ABas_002_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-ABas_002_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_078_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_078_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_091_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_091_Ex1_L3_fastp.json
fastp	all_sections	Sfa-CBas_066_Ex1_L3_fastp	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/fq_fp1/Sfa-CBas_066_Ex1_L3_fastp.json
