#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6283299	5822023	92.66	10332	0.16	3651	0.06	38363	0.61	408930	6.51
Ecoli	6283299	6283292	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	6283299	6283299	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6283299	6283297	100.00	0	0.00	0	0.00	1	0.00	1	0.00
Vectors	6283299	6230628	99.17	15	0.00	0	0.00	1465	0.02	51191	0.81
Bacteria_24k	6283299	6064877	96.53	782	0.01	526	0.01	21516	0.34	195598	3.11
Protists_1k	6283299	5716633	90.99	30792	0.49	61233	0.97	14042	0.22	460599	7.33
Viruses	6283299	6039338	96.12	448	0.01	110	0.00	22831	0.36	220572	3.51
Fungi_RefSeq_release	6283299	5859088	93.26	5919	0.09	1338	0.02	40386	0.64	376568	5.99
Coral	6283299	6025175	95.89	1061	0.02	547	0.01	35264	0.56	221252	3.52
Bird	6283299	5958459	94.83	4648	0.07	816	0.01	45051	0.72	274325	4.37
Plant	6283299	5961281	94.87	1630	0.03	385	0.01	31524	0.50	288479	4.59

%Hit_no_genomes: 90.21
