#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2490785	2304336	92.51	4074	0.16	1465	0.06	15377	0.62	165533	6.65
Ecoli	2490785	2490782	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	2490785	2490785	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2490785	2490781	100.00	1	0.00	0	0.00	0	0.00	3	0.00
Vectors	2490785	2466125	99.01	3	0.00	0	0.00	659	0.03	23998	0.96
Bacteria_24k	2490785	2401625	96.42	381	0.02	258	0.01	8773	0.35	79748	3.20
Protists_1k	2490785	2262856	90.85	12362	0.50	23860	0.96	5783	0.23	185924	7.46
Viruses	2490785	2391831	96.02	146	0.01	40	0.00	8713	0.35	90055	3.62
Fungi_RefSeq_release	2490785	2318324	93.09	2356	0.09	543	0.02	16510	0.66	153052	6.14
Coral	2490785	2383529	95.69	426	0.02	168	0.01	14634	0.59	92028	3.69
Bird	2490785	2356188	94.60	1793	0.07	310	0.01	17957	0.72	114537	4.60
Plant	2490785	2358689	94.69	663	0.03	156	0.01	12443	0.50	118834	4.77

%Hit_no_genomes: 90.05
