#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	36956560	34272308	92.74	60328	0.16	21948	0.06	225677	0.61	2376299	6.43
Ecoli	36956560	36956545	100.00	0	0.00	0	0.00	0	0.00	15	0.00
PhiX	36956560	36956560	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	36956560	36956554	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	36956560	36636779	99.13	67	0.00	6	0.00	9428	0.03	310280	0.84
Bacteria_24k	36956560	35705853	96.61	3657	0.01	2082	0.01	127610	0.35	1117358	3.02
Protists_1k	36956560	33647186	91.04	182257	0.49	364425	0.99	83318	0.23	2679374	7.25
Viruses	36956560	35560133	96.22	2212	0.01	657	0.00	132177	0.36	1261381	3.41
Fungi_RefSeq_release	36956560	34478063	93.29	33989	0.09	7563	0.02	239535	0.65	2197410	5.95
Coral	36956560	35437289	95.89	6370	0.02	4362	0.01	209538	0.57	1299001	3.51
Bird	36956560	35054991	94.86	26172	0.07	4205	0.01	252026	0.68	1619166	4.38
Plant	36956560	35067822	94.88	9716	0.03	2244	0.01	186637	0.51	1690141	4.57

%Hit_no_genomes: 90.27
