#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8697768	8033562	92.35	14361	0.17	5069	0.06	54457	0.63	590319	6.79
Ecoli	8697768	8697758	100.00	0	0.00	0	0.00	0	0.00	10	0.00
PhiX	8697768	8697768	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8697768	8697768	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	8697768	8617917	99.09	10	0.00	1	0.00	2167	0.02	77673	0.89
Bacteria_24k	8697768	8378437	96.32	945	0.01	612	0.01	31066	0.36	286708	3.30
Protists_1k	8697768	7883835	90.64	43581	0.50	86831	1.00	19213	0.22	664308	7.64
Viruses	8697768	8342119	95.91	651	0.01	186	0.00	31165	0.36	323647	3.72
Fungi_RefSeq_release	8697768	8084819	92.95	8268	0.10	1676	0.02	58133	0.67	544872	6.26
Coral	8697768	8326176	95.73	1433	0.02	376	0.00	50357	0.58	319426	3.67
Bird	8697768	8227889	94.59	6570	0.08	1010	0.01	66873	0.77	395426	4.55
Plant	8697768	8230759	94.62	2229	0.03	583	0.01	45767	0.53	418430	4.81

%Hit_no_genomes: 89.87
