#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7874597	7300517	92.71	12790	0.16	4740	0.06	48219	0.61	508331	6.46
Ecoli	7874597	7874586	100.00	0	0.00	0	0.00	0	0.00	11	0.00
PhiX	7874597	7874597	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7874597	7874592	100.00	0	0.00	0	0.00	2	0.00	3	0.00
Vectors	7874597	7810277	99.19	11	0.00	2	0.00	1960	0.02	62347	0.79
Bacteria_24k	7874597	7604306	96.56	874	0.01	571	0.01	27484	0.35	241362	3.07
Protists_1k	7874597	7166023	91.00	39474	0.50	77800	0.99	17478	0.22	573822	7.29
Viruses	7874597	7574987	96.19	563	0.01	168	0.00	27489	0.35	271390	3.45
Fungi_RefSeq_release	7874597	7345184	93.28	7455	0.09	1640	0.02	51639	0.66	468679	5.95
Coral	7874597	7555513	95.95	1342	0.02	296	0.00	44189	0.56	273257	3.47
Bird	7874597	7470350	94.87	5847	0.07	830	0.01	56809	0.72	340761	4.33
Plant	7874597	7474003	94.91	1999	0.03	509	0.01	40507	0.51	357579	4.54

%Hit_no_genomes: 90.23
