#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7101408	6547544	92.21	11524	0.16	4225	0.06	45738	0.64	492377	6.93
Ecoli	7101408	7101404	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	7101408	7101408	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7101408	7101407	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	7101408	7030636	99.00	15	0.00	5	0.00	1941	0.03	68811	0.97
Bacteria_24k	7101408	6835186	96.25	852	0.01	610	0.01	26248	0.37	238512	3.36
Protists_1k	7101408	6423022	90.44	36590	0.52	72340	1.02	16285	0.23	553171	7.79
Viruses	7101408	6808041	95.86	430	0.01	136	0.00	24631	0.35	268170	3.78
Fungi_RefSeq_release	7101408	6587965	92.76	6814	0.10	1433	0.02	48189	0.68	457007	6.44
Coral	7101408	6784437	95.53	1231	0.02	249	0.00	43056	0.61	272435	3.84
Bird	7101408	6704815	94.42	5159	0.07	794	0.01	51921	0.73	338719	4.77
Plant	7101408	6704988	94.41	1886	0.03	448	0.01	38621	0.54	355465	5.01

%Hit_no_genomes: 89.66
