#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3333485	3079640	92.39	5782	0.17	2052	0.06	21282	0.64	224729	6.74
Ecoli	3333485	3333483	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	3333485	3333485	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3333485	3333478	100.00	0	0.00	0	0.00	3	0.00	4	0.00
Vectors	3333485	3305594	99.16	7	0.00	1	0.00	848	0.03	27035	0.81
Bacteria_24k	3333485	3214598	96.43	345	0.01	210	0.01	12077	0.36	106255	3.19
Protists_1k	3333485	3019438	90.59	17281	0.52	34805	1.04	8122	0.24	253839	7.61
Viruses	3333485	3200246	96.00	234	0.01	53	0.00	14099	0.42	118853	3.57
Fungi_RefSeq_release	3333485	3099972	93.00	3269	0.10	708	0.02	23167	0.69	206369	6.19
Coral	3333485	3189753	95.69	619	0.02	905	0.03	19467	0.58	122741	3.68
Bird	3333485	3155403	94.67	2466	0.07	448	0.01	24818	0.74	150350	4.51
Plant	3333485	3158417	94.74	869	0.03	206	0.01	17481	0.52	156512	4.70

%Hit_no_genomes: 89.74
