#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8229685	7583029	92.14	13640	0.17	4954	0.06	52990	0.64	575072	6.99
Ecoli	8229685	8229680	100.00	0	0.00	0	0.00	0	0.00	5	0.00
PhiX	8229685	8229685	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8229685	8229682	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	8229685	8147549	99.00	12	0.00	6	0.00	2181	0.03	79937	0.97
Bacteria_24k	8229685	7920519	96.24	1263	0.02	899	0.01	30343	0.37	276661	3.36
Protists_1k	8229685	7436306	90.36	42664	0.52	84963	1.03	19369	0.24	646383	7.85
Viruses	8229685	7886134	95.82	538	0.01	162	0.00	30324	0.37	312527	3.80
Fungi_RefSeq_release	8229685	7632130	92.73	7826	0.10	1592	0.02	56683	0.69	531454	6.46
Coral	8229685	7862238	95.53	1505	0.02	705	0.01	50335	0.61	314902	3.83
Bird	8229685	7769187	94.41	6030	0.07	948	0.01	61657	0.75	391863	4.76
Plant	8229685	7770898	94.42	2245	0.03	506	0.01	44487	0.54	411549	5.00

%Hit_no_genomes: 89.55
