#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5223740	4837745	92.61	8419	0.16	3089	0.06	32688	0.63	341799	6.54
Ecoli	5223740	5223738	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	5223740	5223740	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5223740	5223735	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	5223740	5178349	99.13	6	0.00	1	0.00	1338	0.03	44046	0.84
Bacteria_24k	5223740	5040833	96.50	601	0.01	393	0.01	18446	0.35	163467	3.13
Protists_1k	5223740	4747832	90.89	26454	0.51	51967	0.99	12059	0.23	385428	7.38
Viruses	5223740	5021935	96.13	316	0.01	101	0.00	18142	0.35	183246	3.51
Fungi_RefSeq_release	5223740	4866299	93.17	4936	0.09	1158	0.02	34550	0.66	316797	6.06
Coral	5223740	5004377	95.79	943	0.02	333	0.01	30066	0.58	188021	3.60
Bird	5223740	4947866	94.72	3701	0.07	616	0.01	36847	0.71	234710	4.49
Plant	5223740	4951427	94.78	1412	0.03	343	0.01	27073	0.52	243485	4.66

%Hit_no_genomes: 90.11
