#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2669573	2582079	96.72	2971	0.11	675	0.03	6567	0.25	77281	2.89
Ecoli	2669573	2669566	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	2669573	2669573	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2669573	2669569	100.00	0	0.00	0	0.00	1	0.00	3	0.00
Vectors	2669573	2640955	98.93	11	0.00	0	0.00	552	0.02	28055	1.05
Bacteria_24k	2669573	2611177	97.80	564	0.02	1218	0.05	4140	0.16	52474	1.97
Protists_1k	2669573	2555565	95.72	6937	0.26	13262	0.50	2858	0.11	90951	3.41
Viruses	2669573	2613970	97.92	110	0.00	47	0.00	3731	0.14	51715	1.94
Fungi_RefSeq_release	2669573	2583229	96.77	1795	0.07	588	0.02	7227	0.27	76734	2.87
Coral	2669573	2614558	97.94	222	0.01	90	0.00	4911	0.18	49792	1.87
Bird	2669573	2601148	97.43	1550	0.06	258	0.01	8497	0.32	58120	2.18
Plant	2669573	2609043	97.73	270	0.01	54	0.00	5020	0.19	55186	2.07

%Hit_no_genomes: 95.20
