#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3687065	3531562	95.78	3844	0.10	971	0.03	10285	0.28	140403	3.81
Ecoli	3687065	3687061	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	3687065	3687065	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3687065	3687001	100.00	0	0.00	0	0.00	2	0.00	62	0.00
Vectors	3687065	3640913	98.75	11	0.00	2	0.00	976	0.03	45163	1.22
Bacteria_24k	3687065	3584703	97.23	723	0.02	1213	0.03	7465	0.20	92961	2.52
Protists_1k	3687065	3487092	94.57	11258	0.31	21397	0.58	4754	0.13	162564	4.41
Viruses	3687065	3585263	97.24	187	0.01	77	0.00	7893	0.21	93645	2.54
Fungi_RefSeq_release	3687065	3537784	95.95	2687	0.07	998	0.03	12072	0.33	133524	3.62
Coral	3687065	3594410	97.49	445	0.01	146	0.00	8355	0.23	83709	2.27
Bird	3687065	3568239	96.79	2368	0.06	389	0.01	20408	0.55	95661	2.59
Plant	3687065	3583192	97.19	473	0.01	96	0.00	8574	0.23	94730	2.57

%Hit_no_genomes: 94.01
