#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3560357	3441121	96.66	12401	0.35	3325	0.09	8005	0.22	95505	2.68
Ecoli	3560357	3560310	100.00	0	0.00	0	0.00	7	0.00	40	0.00
PhiX	3560357	3560357	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3560357	3560331	100.00	0	0.00	0	0.00	0	0.00	26	0.00
Vectors	3560357	3529654	99.14	11	0.00	3	0.00	736	0.02	29953	0.84
Bacteria_24k	3560357	3464841	97.32	5967	0.17	17804	0.50	5852	0.16	65893	1.85
Protists_1k	3560357	3412865	95.86	10100	0.28	16331	0.46	7396	0.21	113665	3.19
Viruses	3560357	3495218	98.17	135	0.00	68	0.00	5283	0.15	59653	1.68
Fungi_RefSeq_release	3560357	3456261	97.08	3498	0.10	802	0.02	9947	0.28	89849	2.52
Coral	3560357	3494689	98.16	336	0.01	99	0.00	6766	0.19	58467	1.64
Bird	3560357	3478601	97.71	1821	0.05	307	0.01	11461	0.32	68167	1.91
Plant	3560357	3489956	98.02	354	0.01	63	0.00	6030	0.17	63954	1.80

%Hit_no_genomes: 94.40
