#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	156832	151407	96.54	183	0.12	33	0.02	398	0.25	4811	3.07
Ecoli	156832	156832	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	156832	156832	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	156832	156831	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	156832	155188	98.96	0	0.00	0	0.00	38	0.02	1606	1.02
Bacteria_24k	156832	153177	97.67	42	0.03	97	0.06	242	0.15	3274	2.09
Protists_1k	156832	149428	95.28	481	0.31	971	0.62	162	0.10	5790	3.69
Viruses	156832	153443	97.85	4	0.00	2	0.00	255	0.16	3128	1.99
Fungi_RefSeq_release	156832	151434	96.55	104	0.07	45	0.03	452	0.29	4797	3.06
Coral	156832	153568	97.92	22	0.01	8	0.01	290	0.18	2944	1.88
Bird	156832	152653	97.34	108	0.07	16	0.01	616	0.39	3439	2.19
Plant	156832	153170	97.67	21	0.01	5	0.00	298	0.19	3338	2.13

%Hit_no_genomes: 94.71
