#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4491393	4338662	96.60	4729	0.11	1078	0.02	11976	0.27	134948	3.00
Ecoli	4491393	4491387	100.00	0	0.00	0	0.00	3	0.00	3	0.00
PhiX	4491393	4491393	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4491393	4491365	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	4491393	4439071	98.83	23	0.00	2	0.00	1124	0.03	51173	1.14
Bacteria_24k	4491393	4389206	97.73	836	0.02	1310	0.03	6944	0.15	93097	2.07
Protists_1k	4491393	4289538	95.50	12941	0.29	24599	0.55	5381	0.12	158934	3.54
Viruses	4491393	4394354	97.85	179	0.00	99	0.00	6366	0.14	90395	2.01
Fungi_RefSeq_release	4491393	4337856	96.58	3176	0.07	1096	0.02	12814	0.29	136451	3.04
Coral	4491393	4391162	97.77	472	0.01	165	0.00	9091	0.20	90503	2.02
Bird	4491393	4368542	97.27	2882	0.06	461	0.01	13886	0.31	105622	2.35
Plant	4491393	4382695	97.58	476	0.01	119	0.00	8868	0.20	99235	2.21

%Hit_no_genomes: 94.96
