#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	467809	460430	98.43	1560	0.33	431	0.09	337	0.07	5051	1.08
Ecoli	467809	467711	99.98	0	0.00	0	0.00	20	0.00	78	0.02
PhiX	467809	467809	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	467809	467806	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	467809	466300	99.68	0	0.00	0	0.00	36	0.01	1473	0.31
Bacteria_24k	467809	399933	85.48	15568	3.33	27263	5.83	1852	0.40	23193	4.96
Protists_1k	467809	435191	93.04	3702	0.79	1465	0.31	10120	2.16	17331	3.70
Viruses	467809	463935	99.16	71	0.02	25	0.01	421	0.09	3357	0.72
Fungi_RefSeq_release	467809	459338	98.19	2381	0.51	208	0.04	989	0.21	4893	1.05
Coral	467809	464474	99.30	16	0.00	9	0.00	342	0.07	2968	0.63
Bird	467809	463733	99.13	83	0.02	13	0.00	626	0.13	3354	0.72
Plant	467809	464407	99.27	12	0.00	1	0.00	262	0.06	3127	0.67

%Hit_no_genomes: 82.77
