#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3041282	970123	31.90	1239583	40.76	330105	10.85	15470	0.51	486001	15.98
Ecoli	3041282	3041269	100.00	0	0.00	0	0.00	6	0.00	7	0.00
PhiX	3041282	3041282	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3041282	3041257	100.00	0	0.00	0	0.00	3	0.00	22	0.00
Vectors	3041282	3031407	99.67	2	0.00	1	0.00	513	0.02	9359	0.31
Bacteria_24k	3041282	2945470	96.85	1188	0.04	4078	0.13	46286	1.52	44260	1.46
Protists_1k	3041282	2533169	83.29	3314	0.11	5760	0.19	60832	2.00	438207	14.41
Viruses	3041282	2978178	97.92	23	0.00	16	0.00	28494	0.94	34571	1.14
Fungi_RefSeq_release	3041282	2878453	94.64	1399	0.05	193	0.01	86279	2.84	74958	2.46
Coral	3041282	3000979	98.68	90	0.00	30	0.00	5783	0.19	34400	1.13
Bird	3041282	2981696	98.03	463	0.02	64	0.00	11113	0.37	47946	1.58
Plant	3041282	3007133	98.88	95	0.00	16	0.00	5202	0.17	28836	0.95

%Hit_no_genomes: 31.16
