# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	175	174
+	181	178
+	124	202
+	217	127
+	117	203
+	90	122
+	255	95
+	149	198
+	142	204
+	259	71
+	160	183
+	154	198
+	116	185
+	81	137
+	165	208
+	206	159
+	200	149
+	153	182
+	135	221
+	76	110
+	169	190
+	111	183
+	85	147
+	203	140
+	228	125
+	114	208
+	235	115
+	201	143
+	254	99
+	163	171
+	180	153
+	104	175
+	258	90
+	250	106
+	80	106
+	173	179
+	86	139
+	95	138
+	98	157
+	78	127
+	172	190
+	239	125
+	137	205
+	83	134
+	94	161
+	143	198
+	151	202
+	93	149
+	194	145
+	177	162
+	251	106
+	159	183
+	209	138
+	68	72
+	245	129
+	227	127
+	120	195
+	197	153
+	125	191
+	127	205
+	55	21
+	113	179
+	82	127
+	205	138
+	128	195
+	170	189
+	161	176
+	188	176
+	109	174
+	100	164
+	73	88
+	84	150
+	178	158
+	257	92
+	156	203
+	214	121
+	193	163
+	237	117
+	134	180
+	248	111
+	131	210
+	174	183
+	51	16
+	126	191
+	202	137
+	166	172
+	192	169
+	168	177
+	118	179
+	92	149
+	141	183
+	65	64
+	152	180
+	158	194
+	191	167
+	221	153
+	115	194
+	146	192
+	171	169
+	208	134
+	216	150
+	157	193
+	183	163
+	253	94
+	147	200
+	164	183
+	204	145
+	162	211
+	136	212
+	79	102
+	179	163
+	107	189
+	218	132
+	64	56
+	91	167
+	196	169
+	63	41
+	252	101
+	220	114
+	211	157
+	77	108
+	185	166
+	229	123
+	101	176
+	232	105
+	240	111
+	129	214
+	215	140
+	102	160
+	167	180
+	88	127
+	75	123
+	103	175
+	140	195
+	199	153
+	207	130
+	226	116
+	110	187
+	130	186
+	186	173
+	244	97
+	195	146
+	47	10
+	210	130
+	198	142
+	233	115
+	187	170
+	123	204
+	189	152
+	144	179
+	182	165
+	105	187
+	50	16
+	112	181
+	132	179
+	99	176
+	69	72
+	121	187
+	96	155
+	243	113
+	219	140
+	108	171
+	139	189
+	138	192
+	41	9
+	87	147
+	45	14
+	145	190
+	59	46
+	148	188
+	224	116
+	66	82
+	106	206
+	222	113
+	61	44
+	133	227
+	230	128
+	155	200
+	72	97
+	190	156
+	176	153
+	54	14
+	223	129
+	212	110
+	249	92
+	119	211
+	225	117
+	241	104
+	97	169
+	213	144
+	184	160
+	70	91
+	234	125
+	238	93
+	242	108
+	60	44
+	150	198
+	236	128
+	67	71
+	246	95
+	122	183
+	256	93
+	231	122
+	58	30
+	89	143
+	62	50
+	38	5
+	49	8
+	74	95
+	31	2
+	71	88
+	247	112
+	57	29
+	53	17
+	56	21
+	46	10
+	42	10
+	40	5
+	43	10
+	44	4
+	52	14
+	48	10
+	36	2
+	260	3
+	262	1
+	39	3
+	261	1
+	37	2
+	33	1
-	219	133
-	238	115
-	206	145
-	109	193
-	244	109
-	103	183
-	179	180
-	176	177
-	242	118
-	200	144
-	225	111
-	116	196
-	257	73
-	61	39
-	253	86
-	137	166
-	98	164
-	234	115
-	64	60
-	135	199
-	130	193
-	141	209
-	123	165
-	246	130
-	183	188
-	144	202
-	259	97
-	233	101
-	180	144
-	223	134
-	99	184
-	194	162
-	181	185
-	161	180
-	134	182
-	188	167
-	96	176
-	155	186
-	146	204
-	251	95
-	190	162
-	173	178
-	145	207
-	147	192
-	112	198
-	115	197
-	212	121
-	165	186
-	139	205
-	100	182
-	71	84
-	171	194
-	111	199
-	237	108
-	151	175
-	222	124
-	75	119
-	138	201
-	120	185
-	127	182
-	157	186
-	113	183
-	214	133
-	124	180
-	93	178
-	108	181
-	232	127
-	107	172
-	126	168
-	256	89
-	114	187
-	160	178
-	140	200
-	90	151
-	129	183
-	178	185
-	102	169
-	80	126
-	221	138
-	76	108
-	236	111
-	224	127
-	177	178
-	168	166
-	191	141
-	186	177
-	132	220
-	189	187
-	156	162
-	66	60
-	182	167
-	58	28
-	170	202
-	149	179
-	150	198
-	184	167
-	106	203
-	72	90
-	169	173
-	87	161
-	208	165
-	197	151
-	166	190
-	159	184
-	202	136
-	201	142
-	172	149
-	175	163
-	203	167
-	153	183
-	85	147
-	154	172
-	185	165
-	65	55
-	101	164
-	207	132
-	209	128
-	83	155
-	174	170
-	105	174
-	148	197
-	195	148
-	241	102
-	121	187
-	118	190
-	59	30
-	95	175
-	192	148
-	196	143
-	210	125
-	164	177
-	245	121
-	82	157
-	243	106
-	143	171
-	73	114
-	77	128
-	254	87
-	142	189
-	229	111
-	247	115
-	117	175
-	94	157
-	163	192
-	131	202
-	152	202
-	167	186
-	78	108
-	228	125
-	119	180
-	226	105
-	69	67
-	255	96
-	252	101
-	84	138
-	193	162
-	240	97
-	211	141
-	187	141
-	88	164
-	230	116
-	110	185
-	162	168
-	258	97
-	216	133
-	231	105
-	86	131
-	92	168
-	125	199
-	235	90
-	205	131
-	104	171
-	128	197
-	158	173
-	68	88
-	63	54
-	204	150
-	97	169
-	220	119
-	227	112
-	239	121
-	215	122
-	248	112
-	51	18
-	199	154
-	198	154
-	89	154
-	136	203
-	81	106
-	122	195
-	70	77
-	217	132
-	213	146
-	133	180
-	55	19
-	91	157
-	250	107
-	62	55
-	74	104
-	47	16
-	45	5
-	249	116
-	218	117
-	67	65
-	60	39
-	57	31
-	79	104
-	31	1
-	49	10
-	50	10
-	39	6
-	53	14
-	33	3
-	56	14
-	43	5
-	42	4
-	37	2
-	52	12
-	48	12
-	29	1
-	41	2
-	54	13
-	260	7
-	46	9
-	40	5
-	44	2
-	30	1
-	38	3
-	34	2
-	36	1
