Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.r1	0.1248796380137728	0.11238678144872774
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.r1	0.22817806739333493	0.19128671459175653
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.r2	0.17406754340145006	0.1454009902466382
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.r1	0.2354790672375652	0.1957903418205296
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.r2	0.17677513075721446	0.14172965455331393
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.r1	0.12940682708449916	0.10339430609960829
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.r1	0.11400914905097044	0.10956139294392646
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.r1	0.21080997064273377	0.2040513376679398
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.r2	0.1672892642520708	0.14283942920113657
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.r1	0.16701750954303388	0.15791389425443467
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.r2	0.12619732916535378	0.12124570057932518
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.r1	0.16095719463159608	0.13869423853077112
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.r2	0.11595118171304598	0.10526551147118361
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.r1	0.2933268385686642	0.2600454622795239
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.r2	0.20976523067655928	0.18086234742279805
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.r1	0.1799348622584314	0.1560610078290385
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.r2	0.13214310569774643	0.11077997027661077
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.r1	0.2827716216837556	0.2195503241528346
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.r2	0.1804680674973562	0.16437537358039447
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_026-Ex12C-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_026-Ex12C-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_027-Ex13C-lwgs-1-1.clmp.r1	0.2936166052741685	0.35321350110529287
Sgr-AJol_027-Ex13C-lwgs-1-1.clmp.r2	0.20910929004734688	0.177707625780517
Sgr-AJol_028-Ex14C-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_028-Ex14C-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_029-Ex15C-lwgs-1-1.clmp.r1	0.23745086317170358	0.18981940020925928
Sgr-AJol_029-Ex15C-lwgs-1-1.clmp.r2	0.17500884934569697	0.14088307951079967
Sgr-AJol_030-Ex16C-lwgs-1-1.clmp.r1	0.21886872150998046	0.1990372793398487
Sgr-AJol_030-Ex16C-lwgs-1-1.clmp.r2	0.16512582751485316	0.14853153042162082
Sgr-AJol_031-Ex17C-lwgs-1-1.clmp.r1	0.27183294360328963	0.45040368121845126
Sgr-AJol_031-Ex17C-lwgs-1-1.clmp.r2	0.21067563669163258	0.2702422087310708
Sgr-AJol_032-Ex18C-lwgs-1-1.clmp.r1	0.1644918256320961	0.13211348458005454
Sgr-AJol_032-Ex18C-lwgs-1-1.clmp.r2	0.12201406966187761	0.10022779791426556
Sgr-AJol_034-Ex110C-lwgs-1-1.clmp.r1	0.16961459082376892	0.1536609358024922
Sgr-AJol_034-Ex110C-lwgs-1-1.clmp.r2	0.13653994016990254	0.10268706244182751
Sgr-AJol_035-Ex111C-lwgs-1-1.clmp.r1	0.27277922847245156	0.20254875547021595
Sgr-AJol_035-Ex111C-lwgs-1-1.clmp.r2	0.19633997452364144	0.15705162296007197
Sgr-AJol_037-Ex11D-lwgs-1-1.clmp.r1	0.18826875135403984	0.14005730449190326
Sgr-AJol_037-Ex11D-lwgs-1-1.clmp.r2	0.13181863952179126	0.10862832330962427
Sgr-AJol_038-Ex12D-lwgs-1-1.clmp.r1	0.18109187205903787	0.14261263356186837
Sgr-AJol_038-Ex12D-lwgs-1-1.clmp.r2	0.1308674632005158	0.1009035892284676
Sgr-AJol_039-Ex13D-lwgs-1-1.clmp.r1	0.0	0.0
Sgr-AJol_039-Ex13D-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_041-Ex15D-lwgs-1-1.clmp.r1	0.11242927000202256	0.10364144235164464
Sgr-AJol_041-Ex15D-lwgs-1-1.clmp.r2	0.0	0.0
Sgr-AJol_042-Ex16D-lwgs-1-1.clmp.r1	0.2082750597175638	0.20291182428390495
Sgr-AJol_042-Ex16D-lwgs-1-1.clmp.r2	0.18104632597744966	0.13617667322631619
Sgr-AJol_043-Ex17D-lwgs-1-1.clmp.r1	0.25253326635605916	0.1998936590272385
Sgr-AJol_043-Ex17D-lwgs-1-1.clmp.r2	0.19168272969042555	0.1459445500369433
Sgr-AJol_044-Ex18D-lwgs-1-1.clmp.r1	0.18336039066672905	0.1575537032458001
Sgr-AJol_044-Ex18D-lwgs-1-1.clmp.r2	0.14393043048711232	0.11092445258394998
