#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1263592	1219219	96.49	1261	0.10	260	0.02	2752	0.22	40100	3.17
Ecoli	1263592	1263560	100.00	0	0.00	0	0.00	3	0.00	29	0.00
PhiX	1263592	1263592	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1263592	1263569	100.00	0	0.00	0	0.00	7	0.00	16	0.00
Vectors	1263592	1255736	99.38	1	0.00	0	0.00	123	0.01	7732	0.61
Bacteria_24k	1263592	1236183	97.84	785	0.06	1066	0.08	2146	0.17	23412	1.85
Protists_1k	1263592	1205274	95.38	3755	0.30	6927	0.55	1445	0.11	46191	3.66
Viruses	1263592	1239225	98.08	38	0.00	16	0.00	3600	0.28	20713	1.64
Fungi_RefSeq_release	1263592	1222980	96.79	788	0.06	266	0.02	3243	0.26	36315	2.87
Coral	1263592	1240564	98.18	57	0.00	9	0.00	1997	0.16	20965	1.66
Bird	1263592	1230597	97.39	814	0.06	117	0.01	5254	0.42	26810	2.12
Plant	1263592	1238176	97.99	97	0.01	25	0.00	2819	0.22	22475	1.78

%Hit_no_genomes: 94.84
