#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2210134	2156417	97.58	1877	0.08	405	0.02	3860	0.17	47575	2.15
Ecoli	2210134	2210114	100.00	0	0.00	0	0.00	9	0.00	11	0.00
PhiX	2210134	2210134	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2210134	2210118	100.00	0	0.00	0	0.00	4	0.00	12	0.00
Vectors	2210134	2201023	99.59	2	0.00	1	0.00	171	0.01	8937	0.40
Bacteria_24k	2210134	2168792	98.12	3720	0.17	4615	0.21	3002	0.14	30005	1.36
Protists_1k	2210134	2132994	96.51	5506	0.25	10363	0.47	3625	0.16	57646	2.61
Viruses	2210134	2181089	98.69	53	0.00	18	0.00	3751	0.17	25223	1.14
Fungi_RefSeq_release	2210134	2160845	97.76	1047	0.05	394	0.02	4579	0.21	43269	1.96
Coral	2210134	2183609	98.80	77	0.00	32	0.00	2361	0.11	24055	1.09
Bird	2210134	2170783	98.22	1234	0.06	178	0.01	7131	0.32	30808	1.39
Plant	2210134	2179836	98.62	150	0.01	31	0.00	3432	0.16	26685	1.21

%Hit_no_genomes: 95.80
