#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3741559	3516756	94.00	4653	0.12	1150	0.03	11538	0.31	207462	5.54
Ecoli	3741559	3740035	99.96	0	0.00	0	0.00	147	0.00	1377	0.04
PhiX	3741559	3741559	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3741559	3741432	100.00	0	0.00	0	0.00	7	0.00	120	0.00
Vectors	3741559	3650043	97.55	9	0.00	3	0.00	727	0.02	90777	2.43
Bacteria_24k	3741559	3555231	95.02	4037	0.11	24385	0.65	6972	0.19	150934	4.03
Protists_1k	3741559	3469652	92.74	12860	0.34	24449	0.65	5134	0.14	229464	6.13
Viruses	3741559	3578532	95.64	130	0.00	68	0.00	6980	0.19	155849	4.17
Fungi_RefSeq_release	3741559	3525541	94.23	2047	0.05	457	0.01	12936	0.35	200578	5.36
Coral	3741559	3577911	95.62	230	0.01	97	0.00	9656	0.26	153665	4.11
Bird	3741559	3555736	95.03	1340	0.04	1137	0.03	11913	0.32	171433	4.58
Plant	3741559	3561652	95.19	609	0.02	165	0.00	9799	0.26	169334	4.53

%Hit_no_genomes: 91.53
