#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	613137	596455	97.28	512	0.08	120	0.02	1211	0.20	14839	2.42
Ecoli	613137	613136	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	613137	613137	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	613137	613129	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	613137	610549	99.58	0	0.00	0	0.00	50	0.01	2538	0.41
Bacteria_24k	613137	603817	98.48	168	0.03	191	0.03	749	0.12	8212	1.34
Protists_1k	613137	590233	96.27	1711	0.28	3190	0.52	515	0.08	17488	2.85
Viruses	613137	604346	98.57	20	0.00	5	0.00	1137	0.19	7629	1.24
Fungi_RefSeq_release	613137	597589	97.47	332	0.05	114	0.02	1412	0.23	13690	2.23
Coral	613137	604744	98.64	24	0.00	10	0.00	756	0.12	7603	1.24
Bird	613137	600911	98.01	324	0.05	37	0.01	2039	0.33	9826	1.60
Plant	613137	603530	98.44	57	0.01	14	0.00	1106	0.18	8430	1.37

%Hit_no_genomes: 95.87
