#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8730958	8137185	93.20	7752	0.09	1960	0.02	30666	0.35	553395	6.34
Ecoli	8730958	8717435	99.85	0	0.00	0	0.00	1157	0.01	12366	0.14
PhiX	8730958	8730958	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8730958	8730733	100.00	0	0.00	0	0.00	3	0.00	222	0.00
Vectors	8730958	8490346	97.25	21	0.00	3	0.00	1829	0.02	238759	2.73
Bacteria_24k	8730958	7853474	89.95	28675	0.33	392360	4.49	17323	0.20	439126	5.03
Protists_1k	8730958	7974558	91.34	38979	0.45	67536	0.77	15864	0.18	634021	7.26
Viruses	8730958	8274725	94.77	552	0.01	291	0.00	17915	0.21	437475	5.01
Fungi_RefSeq_release	8730958	8137586	93.19	5901	0.07	1389	0.02	40671	0.47	545411	6.25
Coral	8730958	8288372	94.93	532	0.01	256	0.00	26547	0.30	415251	4.76
Bird	8730958	8232389	94.29	2813	0.03	2382	0.03	30378	0.35	462996	5.30
Plant	8730958	8245920	94.45	1562	0.02	380	0.00	25172	0.29	457924	5.24

%Hit_no_genomes: 86.08
