#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2552700	2350865	92.09	8228	0.32	2051	0.08	10160	0.40	181396	7.11
Ecoli	2552700	2552585	100.00	0	0.00	0	0.00	27	0.00	88	0.00
PhiX	2552700	2552700	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2552700	2552567	100.00	0	0.00	0	0.00	15	0.00	118	0.00
Vectors	2552700	2467437	96.66	5	0.00	0	0.00	587	0.02	84671	3.32
Bacteria_24k	2552700	2404136	94.18	3032	0.12	8206	0.32	5939	0.23	131387	5.15
Protists_1k	2552700	2317635	90.80	11290	0.44	20154	0.79	4965	0.19	198656	7.78
Viruses	2552700	2411176	94.46	77	0.00	51	0.00	4870	0.19	136526	5.35
Fungi_RefSeq_release	2552700	2364919	92.65	1758	0.07	365	0.01	11022	0.43	174636	6.84
Coral	2552700	2408391	94.35	171	0.01	82	0.00	8262	0.32	135794	5.32
Bird	2552700	2390953	93.66	754	0.03	657	0.03	9357	0.37	150979	5.91
Plant	2552700	2392756	93.74	527	0.02	117	0.00	8478	0.33	150822	5.91

%Hit_no_genomes: 89.63
