#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	737210	725781	98.46	474	0.06	94	0.01	1211	0.16	9650	1.31
Ecoli	737210	737210	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	737210	737210	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	737210	737203	100.00	0	0.00	0	0.00	1	0.00	6	0.00
Vectors	737210	736058	99.85	1	0.00	0	0.00	35	0.00	1116	0.15
Bacteria_24k	737210	730863	99.13	129	0.02	152	0.02	568	0.08	5498	0.75
Protists_1k	737210	720083	97.67	1712	0.23	2931	0.40	496	0.07	11988	1.63
Viruses	737210	731720	99.26	17	0.00	4	0.00	535	0.07	4934	0.67
Fungi_RefSeq_release	737210	726252	98.52	326	0.04	105	0.01	1238	0.17	9289	1.26
Coral	737210	730680	99.11	47	0.01	17	0.00	820	0.11	5646	0.77
Bird	737210	728859	98.87	225	0.03	31	0.00	1183	0.16	6912	0.94
Plant	737210	730507	99.09	51	0.01	12	0.00	821	0.11	5819	0.79

%Hit_no_genomes: 97.37
