#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1351738	1335299	98.79	1197	0.09	308	0.02	2493	0.18	12441	0.92
Ecoli	1351738	1351720	100.00	0	0.00	0	0.00	4	0.00	14	0.00
PhiX	1351738	1351738	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1351738	1351539	99.99	0	0.00	0	0.00	8	0.00	191	0.01
Vectors	1351738	1349017	99.80	5	0.00	2	0.00	460	0.03	2254	0.17
Bacteria_24k	1351738	1336588	98.88	1206	0.09	4912	0.36	1440	0.11	7592	0.56
Protists_1k	1351738	1326514	98.13	3205	0.24	3480	0.26	2188	0.16	16351	1.21
Viruses	1351738	1345230	99.52	31	0.00	3	0.00	1116	0.08	5358	0.40
Fungi_RefSeq_release	1351738	1336026	98.84	700	0.05	180	0.01	2695	0.20	12137	0.90
Coral	1351738	1342626	99.33	121	0.01	38	0.00	1857	0.14	7096	0.52
Bird	1351738	1339745	99.11	428	0.03	39	0.00	2512	0.19	9014	0.67
Plant	1351738	1342334	99.31	159	0.01	15	0.00	1877	0.14	7353	0.54

%Hit_no_genomes: 97.32
