#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1980746	1955783	98.73	1395	0.07	363	0.02	3274	0.17	19931	1.01
Ecoli	1980746	1980745	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	1980746	1980746	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1980746	1980693	100.00	0	0.00	0	0.00	0	0.00	53	0.00
Vectors	1980746	1977340	99.83	4	0.00	0	0.00	570	0.03	2832	0.14
Bacteria_24k	1980746	1967884	99.35	396	0.02	317	0.02	1752	0.09	10397	0.52
Protists_1k	1980746	1946058	98.24	4135	0.21	5055	0.26	1927	0.10	23571	1.19
Viruses	1980746	1969559	99.43	30	0.00	13	0.00	1904	0.10	9240	0.47
Fungi_RefSeq_release	1980746	1957549	98.83	976	0.05	232	0.01	3516	0.18	18473	0.93
Coral	1980746	1966348	99.29	257	0.01	94	0.00	2470	0.12	11577	0.58
Bird	1980746	1961981	99.05	746	0.04	77	0.00	4127	0.21	13815	0.70
Plant	1980746	1966685	99.29	201	0.01	25	0.00	2374	0.12	11461	0.58

%Hit_no_genomes: 97.85
