#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1164747	1145459	98.35	1540	0.13	442	0.04	2734	0.23	14572	1.25
Ecoli	1164747	1164731	100.00	0	0.00	0	0.00	4	0.00	12	0.00
PhiX	1164747	1164747	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1164747	1164490	99.98	0	0.00	0	0.00	9	0.00	248	0.02
Vectors	1164747	1160891	99.67	8	0.00	0	0.00	700	0.06	3148	0.27
Bacteria_24k	1164747	1145451	98.33	998	0.09	6974	0.60	1472	0.13	9852	0.85
Protists_1k	1164747	1136526	97.58	3413	0.29	3509	0.30	2508	0.22	18791	1.61
Viruses	1164747	1156575	99.30	23	0.00	11	0.00	1346	0.12	6792	0.58
Fungi_RefSeq_release	1164747	1146247	98.42	747	0.06	160	0.01	2909	0.25	14684	1.26
Coral	1164747	1153326	99.03	150	0.01	35	0.00	2250	0.19	8986	0.77
Bird	1164747	1150138	98.75	468	0.04	49	0.00	2715	0.23	11377	0.98
Plant	1164747	1153117	98.99	181	0.02	12	0.00	2056	0.18	9381	0.81

%Hit_no_genomes: 96.37
