#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	689572	651262	94.44	21187	3.07	5157	0.75	884	0.13	11082	1.61
Ecoli	689572	689227	99.95	0	0.00	0	0.00	57	0.01	288	0.04
PhiX	689572	689572	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	689572	689480	99.99	0	0.00	0	0.00	3	0.00	89	0.01
Vectors	689572	688880	99.90	0	0.00	0	0.00	134	0.02	558	0.08
Bacteria_24k	689572	561133	81.37	18282	2.65	82522	11.97	1590	0.23	26045	3.78
Protists_1k	689572	650441	94.33	1958	0.28	1252	0.18	13792	2.00	22129	3.21
Viruses	689572	685033	99.33	49	0.01	42	0.01	1024	0.15	3424	0.50
Fungi_RefSeq_release	689572	681025	98.77	506	0.07	61	0.01	2500	0.36	5480	0.79
Coral	689572	685708	99.44	27	0.00	13	0.00	748	0.11	3076	0.45
Bird	689572	684767	99.30	123	0.02	16	0.00	826	0.12	3840	0.56
Plant	689572	685842	99.46	48	0.01	9	0.00	625	0.09	3048	0.44

%Hit_no_genomes: 75.63
