#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3025148	2982565	98.58	2032	0.07	565	0.02	4734	0.16	35252	1.17
Ecoli	3025148	3025146	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	3025148	3025148	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3025148	3025062	100.00	0	0.00	0	0.00	3	0.00	83	0.00
Vectors	3025148	3020203	99.83	4	0.00	1	0.00	809	0.03	4131	0.14
Bacteria_24k	3025148	3001705	99.22	787	0.03	784	0.03	2735	0.09	19137	0.63
Protists_1k	3025148	2967427	98.09	6202	0.21	7365	0.24	2761	0.09	41393	1.37
Viruses	3025148	3003698	99.29	65	0.00	11	0.00	3295	0.11	18079	0.60
Fungi_RefSeq_release	3025148	2986119	98.71	1354	0.04	339	0.01	5348	0.18	31988	1.06
Coral	3025148	3000569	99.19	435	0.01	136	0.00	3789	0.13	20219	0.67
Bird	3025148	2993737	98.96	1140	0.04	129	0.00	6906	0.23	23236	0.77
Plant	3025148	3001230	99.22	312	0.01	50	0.00	3742	0.12	19814	0.65

%Hit_no_genomes: 97.69
