#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	238490	232549	97.51	305	0.13	83	0.03	785	0.33	4768	2.00
Ecoli	238490	238487	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	238490	238490	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	238490	238416	99.97	0	0.00	0	0.00	0	0.00	74	0.03
Vectors	238490	237045	99.39	1	0.00	1	0.00	286	0.12	1157	0.49
Bacteria_24k	238490	234909	98.51	105	0.04	344	0.14	455	0.19	2677	1.12
Protists_1k	238490	230623	96.71	872	0.37	894	0.37	512	0.21	5589	2.34
Viruses	238490	235847	98.90	6	0.00	1	0.00	411	0.17	2225	0.93
Fungi_RefSeq_release	238490	232627	97.55	201	0.08	49	0.02	883	0.37	4730	1.98
Coral	238490	234726	98.42	46	0.02	7	0.00	707	0.30	3004	1.26
Bird	238490	233594	97.95	141	0.06	10	0.00	862	0.36	3883	1.63
Plant	238490	234586	98.37	55	0.02	5	0.00	678	0.28	3166	1.33

%Hit_no_genomes: 95.82
