#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	445102	434217	97.56	707	0.16	185	0.04	1481	0.33	8512	1.91
Ecoli	445102	445094	100.00	0	0.00	0	0.00	4	0.00	4	0.00
PhiX	445102	445102	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	445102	444850	99.94	0	0.00	0	0.00	1	0.00	251	0.06
Vectors	445102	442474	99.41	3	0.00	0	0.00	434	0.10	2191	0.49
Bacteria_24k	445102	438674	98.56	182	0.04	421	0.09	905	0.20	4920	1.11
Protists_1k	445102	430940	96.81	1501	0.34	1650	0.37	880	0.20	10131	2.28
Viruses	445102	440086	98.88	13	0.00	5	0.00	732	0.16	4266	0.96
Fungi_RefSeq_release	445102	434444	97.61	352	0.08	95	0.02	1554	0.35	8657	1.94
Coral	445102	438362	98.49	64	0.01	12	0.00	1295	0.29	5369	1.21
Bird	445102	436516	98.07	192	0.04	34	0.01	1482	0.33	6878	1.55
Plant	445102	437971	98.40	90	0.02	14	0.00	1182	0.27	5845	1.31

%Hit_no_genomes: 95.96
