Sequence_Name	Extraction_ID
GotPopBS33	PopB-S-33-5D-lcwgs-1-3
GotPopBS8	PopB-S-8-5E-lcwgs-1-3
GotPopWCL26	PopWC-L-26-5F-lcwgs-1-3
GotPopWCL116	PopWC-L-116-5G-lcwgs-1-3
GotPopAL1	PopA-L-1-5H-lcwgs-1-3
GotPopBS41	PopB-S-41-6A-lcwgs-1-3
GotPopWCL12	PopWC-L-12-6B-lcwgs-1-3
GotPopBS45	PopB-S-45-6C-lcwgs-1-3
GotPopCS1	PopC-S-1-6D-lcwgs-1-3
GotPopAS8	PopA-S-8-6E-lcwgs-1-3
GotPopCS25	PopC-S-25-6F-lcwgs-1-3
GotPopWCL206	PopWC-L-206-6G-lcwgs-1-3
GotPopWCL153	PopWC-L-153-6H-lcwgs-1-3
GotPopWCL20	PopWC-L-20-7A-lcwgs-1-3
GotPopWCS103	PopWC-S-103-7B-lcwgs-1-3
GotPopWAL182	PopWA-L-182-7C-lcwgs-1-3
GotPopAS2	PopA-S-2-7D-lcwgs-1-3
GotPopBS38	PopB-S-38-7E-lcwgs-1-3
GotPopWCL177	PopWC-L-177-7F-lcwgs-1-3
GotPopWAS57	PopWA-S-57-7G-lcwgs-1-3
GotPopCS41	PopC-S-41-7H-lcwgs-1-3
GotPopWCS163	PopWC-S-163-8A-lcwgs-1-3
GotPopBL41	PopB-L-41-8B-lcwgs-1-3
GotPopBL12	PopB-L-12-8C-lcwgs-1-3
GotPopBS46	PopB-S-46-8D-lcwgs-1-3
GotPopAS50	PopA-S-50-8E-lcwgs-1-3
GotPopBS44	PopB-S-44-8F-lcwgs-1-3
GotPopAS47	PopA-S-47-8G-lcwgs-1-3
GotPopAS5	PopA-S-5-8H-lcwgs-1-3
GotPopCS32	PopC-S-32-9A-lcwgs-1-3
GotPopCS24	PopC-S-24-9B-lcwgs-1-3
GotPopBS20	PopB-S-20-9C-lcwgs-1-3
GotPopAS31	PopA-S-31-9D-lcwgs-1-3
GotPopCS26	PopC-S-26-9E-lcwgs-1-3
GotPopAL24	PopA-L-24-9F-lcwgs-1-3
GotPopCS12	PopC-S-12-9G-lcwgs-1-3
GotPopBL45	PopB-L-45-9H-lcwgs-1-3
GotPopAL6	PopA-L-6-10A-lcwgs-1-3
GotPopWCL192	PopWC-L-192-10B-lcwgs-1-3
GotPopBS49	PopB-S-49-10C-lcwgs-1-3
GotPopAS33	PopA-S-33-10D-lcwgs-1-3
GotPopWCL188	PopWC-L-188-10E-lcwgs-1-3
GotPopAS46	PopA-S-46-10F-lcwgs-1-3
GotPopWBS121	PopWB-S-121-10G-lcwgs-1-3
GotPopBS48	PopB-S-48-10H-lcwgs-1-3
GotPopWBS152	PopWB-S-152-11A-lcwgs-1-3
GotPopAS37	PopA-S-37-11B-lcwgs-1-3
GotPopAS39	PopA-S-39-11C-lcwgs-1-3
GotPopAL45	PopA-L-45-11D-lcwgs-1-3
GotPopWCL9	PopWC-L-9-11E-lcwgs-1-3
GotPopWBS53	PopWB-S-53-11F-lcwgs-1-3
GotPopBL28	PopB-L-28-11G-lcwgs-1-3
GotPopAS17	PopA-S-17-11H-lcwgs-1-3
GotPopAL39	PopA-L-39-12A-lcwgs-1-3
GotPopCS44	PopC-S-44-12B-lcwgs-1-3
GotPopCS43	PopC-S-43-12C-lcwgs-1-3
GotPopBL6	PopB-L-6-12D-lcwgs-1-3
GotPopWAS49	PopWA-S-49-12E-lcwgs-1-3
GotPopAL31	PopA-L-31-12F-lcwgs-1-3
GotPopWBL106	PopWB-L-106-12G-lcwgs-1-3
GotPopAS4	PopA-S-4-12H-lcwgs-1-3
GotPopBL44	PopB-L-44-1A-lcwgs-1-3
GotPopCS6	PopC-S-6-1B-lcwgs-1-3
GotPopCS50	PopC-S-50-1C-lcwgs-1-3
GotPopAS38	PopA-S-38-1D-lcwgs-1-3
GotPopWBL172	PopWB-L-172-1E-lcwgs-1-3
GotPopBS17	PopB-S-17-1F-lcwgs-1-3
GotPopBL8	PopB-L-8-1G-lcwgs-1-3
GotPopCS49	PopC-S-49-1H-lcwgs-1-3
GotPopWAL19	PopWA-L-19-2A-lcwgs-1-3
GotPopBS14	PopB-S-14-2B-lcwgs-1-3
GotPopBS9	PopB-S-9-2C-lcwgs-1-3
GotPopAL15	PopA-L-15-2D-lcwgs-1-3
GotPopAL27	PopA-L-27-2E-lcwgs-1-3
GotPopBL34	PopB-L-34-2F-lcwgs-1-3
GotPopWCS126	PopWC-S-126-2G-lcwgs-1-3
GotPopBS12	PopB-S-12-2H-lcwgs-1-3
GotPopBL35	PopB-L-35-3A-lcwgs-1-3
GotPopAL8	PopA-L-8-3B-lcwgs-1-3
GotPopBS30	PopB-S-30-3C-lcwgs-1-3
GotPopCS48	PopC-S-48-3D-lcwgs-1-3
GotPopBS24	PopB-S-24-3E-lcwgs-1-3
GotPopWCL29	PopWC-L-29-3F-lcwgs-1-3
GotPopAL3	PopA-L-3-3G-lcwgs-1-3
GotPopCL11	PopC-L-11-3H-lcwgs-1-3
GotPopBL47	PopB-L-47-4A-lcwgs-1-3
GotPopCS46	PopC-S-46-4B-lcwgs-1-3
GotPopBL5	PopB-L-5-4C-lcwgs-1-3
GotPopAL11	PopA-L-11-4D-lcwgs-1-3
GotPopCS33	PopC-S-33-4E-lcwgs-1-3
GotPopBS22	PopB-S-22-4F-lcwgs-1-3
GotPopWAL136	PopWA-L-136-4G-lcwgs-1-3
GotPopBS29	PopB-S-29-4H-lcwgs-1-3
GotPopWCS271	PopWC-S-271-5A-lcwgs-1-3
GotPopAS19	PopA-S-19-5B-lcwgs-1-3
GotPopBS7	PopB-S-7-5C-lcwgs-1-3
GotPopCS16	PopC-S-16-5D-lcwgs-1-3
GotPopBL20	PopB-L-20-5E-lcwgs-1-3
GotPopCS18	PopC-S-18-5F-lcwgs-1-3
GotPopWAL25	PopWA-L-25-5G-lcwgs-1-3
GotPopWCL47	PopWC-L-47-5H-lcwgs-1-3
GotPopWCL50	PopWC-L-50-6A-lcwgs-1-3
GotPopWCL123	PopWC-L-123-6B-lcwgs-1-3
GotPopAS16	PopA-S-16-6C-lcwgs-1-3
GotPopAL40	PopA-L-40-6D-lcwgs-1-3
GotPopAS21	PopA-S-21-6E-lcwgs-1-3
GotPopWCL127	PopWC-L-127-6F-lcwgs-1-3
GotPopBS39	PopB-S-39-6G-lcwgs-1-3
GotPopAS34	PopA-S-34-6H-lcwgs-1-3
GotPopWCL220	PopWC-L-220-7A-lcwgs-1-3
GotPopAS10	PopA-S-10-7B-lcwgs-1-3
GotPopBL7	PopB-L-7-7C-lcwgs-1-3
GotPopAS30	PopA-S-30-7D-lcwgs-1-3
GotPopAL4	PopA-L-4-7E-lcwgs-1-3
GotPopBL14	PopB-L-14-7F-lcwgs-1-3
GotPopWCL36	PopWC-L-36-7G-lcwgs-1-3
GotPopBL10	PopB-L-10-7H-lcwgs-1-3
GotPopAL23	PopA-L-23-8A-lcwgs-1-3
GotPopBL11	PopB-L-11-8B-lcwgs-1-3
GotPopAL46	PopA-L-46-8C-lcwgs-1-3
GotPopAS11	PopA-S-11-8D-lcwgs-1-3
GotPopWCL132	PopWC-L-132-8E-lcwgs-1-3
GotPopBS4	PopB-S-4-8F-lcwgs-1-3
GotPopAS29	PopA-S-29-8G-lcwgs-1-3
GotPopWAL230	PopWA-L-230-8H-lcwgs-1-3
GotPopWCL136	PopWC-L-136-9A-lcwgs-1-3
GotPopAL22	PopA-L-22-9B-lcwgs-1-3
GotPopAL42	PopA-L-42-9C-lcwgs-1-3
GotPopBS28	PopB-S-28-9D-lcwgs-1-3
GotPopBL43	PopB-L-43-9E-lcwgs-1-3
GotPopWAL2	PopWA-L-2-9F-lcwgs-1-3
GotPopBL38	PopB-L-38-9G-lcwgs-1-3
GotPopWCL59	PopWC-L-59-9H-lcwgs-1-3
GotPopCS23	PopC-S-23-10A-lcwgs-1-3
GotPopWAL188	PopWA-L-188-10B-lcwgs-1-3
GotPopBL15	PopB-L-15-10C-lcwgs-1-3
GotPopBL13	PopB-L-13-10D-lcwgs-1-3
GotPopAS26	PopA-S-26-10E-lcwgs-1-3
GotPopBS47	PopB-S-47-10F-lcwgs-1-3
GotPopWCL217	PopWC-L-217-10G-lcwgs-1-3
GotPopWBL10	PopWB-L-10-10H-lcwgs-1-3
GotPopAL34	PopA-L-34-11A-lcwgs-1-3
GotPopAL5	PopA-L-5-11B-lcwgs-1-3
GotPopAS32	PopA-S-32-11C-lcwgs-1-3
GotPopAS45	PopA-S-45-11D-lcwgs-1-3
GotPopCS34	PopC-S-34-11E-lcwgs-1-3
GotPopBS2	PopB-S-2-11F-lcwgs-1-3
GotPopAS24	PopA-S-24-11G-lcwgs-1-3
GotPopWCL70	PopWC-L-70-11H-lcwgs-1-3
GotPopWCL16	PopWC-L-16-12A-lcwgs-1-3
GotPopCS13	PopC-S-13-12B-lcwgs-1-3
GotPopBL17	PopB-L-17-12C-lcwgs-1-3
GotPopBL46	PopB-L-46-12D-lcwgs-1-3
GotPopBS32	PopB-S-32-12E-lcwgs-1-3
GotPopBL25	PopB-L-25-12F-lcwgs-1-3
GotPopBL26	PopB-L-26-12G-lcwgs-1-3
GotPopCS42	PopC-S-42-12H-lcwgs-1-3
GotPopWBL156	PopWB-L-156-1A-lcwgs-1-3
GotPopWAL94	PopWA-L-94-1B-lcwgs-1-3
GotPopWCL259	PopWC-L-259-1C-lcwgs-1-3
GotPopWCL238	PopWC-L-238-1D-lcwgs-1-3
GotPopAL44	PopA-L-44-1E-lcwgs-1-3
GotPopAL12	PopA-L-12-1F-lcwgs-1-3
GotPopWBS252	PopWB-S-252-1G-lcwgs-1-3
GotPopAL28	PopA-L-28-1H-lcwgs-1-3
GotPopWCL134	PopWC-L-134-2A-lcwgs-1-3
GotPopCS37	PopC-S-37-2B-lcwgs-1-3
GotPopAL25	PopA-L-25-2C-lcwgs-1-3
GotPopCS35	PopC-S-35-2D-lcwgs-1-3
GotPopAS44	PopA-S-44-2E-lcwgs-1-3
GotPopWCL224	PopWC-L-224-2F-lcwgs-1-3
GotPopWCL202	PopWC-L-202-2G-lcwgs-1-3
GotPopAL21	PopA-L-21-2H-lcwgs-1-3
GotPopWCL256	PopWC-L-256-3A-lcwgs-1-3
GotPopAL29	PopA-L-29-3B-lcwgs-1-3
GotPopBL1	PopB-L-1-3C-lcwgs-1-3
GotPopWAS296	PopWA-S-296-3D-lcwgs-1-3
GotPopAS49	PopA-S-49-3E-lcwgs-1-3
GotPopCS29	PopC-S-29-3F-lcwgs-1-3
GotPopWCL48	PopWC-L-48-3G-lcwgs-1-3
GotPopWCL155	PopWC-L-155-3H-lcwgs-1-3
GotPopWCS124	PopWC-S-124-4A-lcwgs-1-3
GotPopWBS290	PopWB-S-290-4B-lcwgs-1-3
GotPopBL2	PopB-L-2-4C-lcwgs-1-3
GotPopBS27	PopB-S-27-4D-lcwgs-1-3
GotPopWBS16	PopWB-S-16-4E-lcwgs-1-3
GotPopAL49	PopA-L-49-4F-lcwgs-1-3
GotPopBS43	PopB-S-43-4G-lcwgs-1-3
GotPopWCL24	PopWC-L-24-4H-lcwgs-1-3
GotPopWBL100	PopWB-L-100-5A-lcwgs-1-3
GotPopWAL66	PopWA-L-66-5B-lcwgs-1-3
GotPopAS9	PopA-S-9-5C-lcwgs-1-3
GotPopWCL223	PopWC-L-223-5D-lcwgs-1-3
GotPopBS26	PopB-S-26-5E-lcwgs-1-3
GotPopBS1	PopB-S-1-5F-lcwgs-1-3
GotPopWCS146	PopWC-S-146-5G-lcwgs-1-3
GotPopBL4	PopB-L-4-5H-lcwgs-1-3
GotPopAS14	PopA-S-14-6A-lcwgs-1-3
GotPopAS35	PopA-S-35-6B-lcwgs-1-3
GotPopWCL265	PopWC-L-265-6C-lcwgs-1-3
GotPopWCS144	PopWC-S-144-6D-lcwgs-1-3
GotPopBL16	PopB-L-16-6E-lcwgs-1-3
GotPopBL21	PopB-L-21-6F-lcwgs-1-3
GotPopBS3	PopB-S-3-6G-lcwgs-1-3
GotPopBL19	PopB-L-19-6H-lcwgs-1-3
GotPopWCL112	PopWC-L-112-7A-lcwgs-1-3
GotPopAS27	PopA-S-27-7B-lcwgs-1-3
GotPopWCL160	PopWC-L-160-7C-lcwgs-1-3
GotPopWBS161	PopWB-S-161-7D-lcwgs-1-3
GotPopBS25	PopB-S-25-7E-lcwgs-1-3
GotPopCS11	PopC-S-11-7F-lcwgs-1-3
GotPopAS7	PopA-S-7-7G-lcwgs-1-3
GotPopWBS124	PopWB-S-124-7H-lcwgs-1-3
GotPopWCL101	PopWC-L-101-8A-lcwgs-1-3
GotPopWCL279	PopWC-L-279-8B-lcwgs-1-3
GotPopBS18	PopB-S-18-8C-lcwgs-1-3
GotPopAS48	PopA-S-48-8D-lcwgs-1-3
GotPopWCL226	PopWC-L-226-8E-lcwgs-1-3
GotPopWBS234	PopWB-S-234-8F-lcwgs-1-3
GotPopAS22	PopA-S-22-8G-lcwgs-1-3
GotPopWCS137	PopWC-S-137-8H-lcwgs-1-3
GotPopBL39	PopB-L-39-9A-lcwgs-1-3
GotPopWCL90	PopWC-L-90-9B-lcwgs-1-3
GotPopBS40	PopB-S-40-9C-lcwgs-1-3
GotPopAL30	PopA-L-30-9D-lcwgs-1-3
GotPopCS8	PopC-S-8-9E-lcwgs-1-3
GotPopCS21	PopC-S-21-9F-lcwgs-1-3
GotPopCS14	PopC-S-14-9G-lcwgs-1-3
GotPopWCL46	PopWC-L-46-9H-lcwgs-1-3
GotPopBS16	PopB-S-16-10A-lcwgs-1-3
GotPopAS1	PopA-S-1-10B-lcwgs-1-3
GotPopAS41	PopA-S-41-10C-lcwgs-1-3
GotPopAS43	PopA-S-43-10D-lcwgs-1-3
GotPopAL50	PopA-L-50-10E-lcwgs-1-3
GotPopAS15	PopA-S-15-10F-lcwgs-1-3
GotPopAS23	PopA-S-23-10G-lcwgs-1-3
GotPopAS12	PopA-S-12-10H-lcwgs-1-3
GotPopAL38	PopA-L-38-11A-lcwgs-1-3
GotPopWBL44	PopWB-L-44-11B-lcwgs-1-3
GotPopWCL209	PopWC-L-209-11C-lcwgs-1-3
GotPopBL18	PopB-L-18-11D-lcwgs-1-3
GotPopBL33	PopB-L-33-11E-lcwgs-1-3
GotPopBS10	PopB-S-10-11F-lcwgs-1-3
GotPopAL18	PopA-L-18-11G-lcwgs-1-3
GotPopCS4	PopC-S-4-11H-lcwgs-1-3
GotPopAL14	PopA-L-14-12A-lcwgs-1-3
GotPopCS39	PopC-S-39-12B-lcwgs-1-3
GotPopAL16	PopA-L-16-12C-lcwgs-1-3
GotPopAS18	PopA-S-18-12D-lcwgs-1-3
GotPopWCS281	PopWC-S-281-12E-lcwgs-1-3
GotPopCS19	PopC-S-19-12F-lcwgs-1-3
GotPopWCL196	PopWC-L-196-12G-lcwgs-1-3
GotPopAL41	PopA-L-41-12H-lcwgs-1-3
GotPopWBL231	PopWB-L-231-1A-lcwgs-1-3
GotPopAL19	PopA-L-19-2A-lcwgs-1-3
GotPopBS23	PopB-S-23-3A-lcwgs-1-3
GotPopBS31	PopB-S-31-4A-lcwgs-1-3
GotPopAS6	PopA-S-6-5A-lcwgs-1-3
GotPopBL22	PopB-L-22-6A-lcwgs-1-3
GotPopBL42	PopB-L-42-7A-lcwgs-1-3
GotPopWCL122	PopWC-L-122-8A-lcwgs-1-3
GotPopBL9	PopB-L-9-9A-lcwgs-1-3
GotPopBL23	PopB-L-23-10A-lcwgs-1-3
GotPopAS13	PopA-S-13-11A-lcwgs-1-3
GotPopBS5	PopB-S-5-12A-lcwgs-1-3
