Sample	command
Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1.fq.gz --in2 fq_fp1_clmp/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
