Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1r2_fastp	90.7087435274186	8.292751181538595	0.8730953333125341	0.10503615758638066	0.015883055332594015	0.003687137845066468	0.0005199809781503993	0.00023635499006836332	4.727099801367266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1r2_fastp	95.40577752738496	4.3039823724861925	0.26582812458377386	0.021708369132925592	0.0020674637269452946	0.0004373480960845815	7.951783565174209e-05	0.00011927675347761315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1r2_fastp	93.15820512962426	6.218287300530156	0.5538941396192048	0.06032753979864991	0.007748491350285311	0.0012914152250475517	0.0001844878892925074	6.149596309750246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1r2_fastp	94.04396013418435	5.472676273997386	0.43495263343049556	0.04244302191174992	0.004947105236707206	0.0007852547994773344	0.00015705095989546687	3.926273997386672e-05	0.0	0.0	3.926273997386672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1r2_fastp	93.61834485471405	5.801531166002579	0.512088344344811	0.057181984396966805	0.008376978605925074	0.001893925597861321	0.0002913731689017417	0.00014568658445087085	7.284329222543543e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.284329222543543e-05	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1r2_fastp	89.90009805112787	8.742868687782037	1.154643865305442	0.1642427033854483	0.028680661322362157	0.006357782066533483	0.002189902711805977	0.0004944941607303821	0.0002825680918459326	7.064202296148314e-05	7.064202296148314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1r2_fastp	93.36624500131262	6.051373133696139	0.5190409415830207	0.05319455465075558	0.008323962718497864	0.0015268807353457621	0.00019701686907687256	4.925421726921814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.925421726921814e-05
Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1r2_fastp	92.13981429721998	7.075403307249347	0.6889055202116666	0.08028850223391444	0.012571268617001216	0.002304732579783556	0.0004609465159567112	8.380845744667477e-05	8.380845744667477e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.380845744667477e-05
Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1r2_fastp	93.51447468947993	5.872794677688066	0.5409106631220605	0.059957636201023096	0.00951335657646008	0.0017030082760329773	0.0004110709631803738	5.872442331148198e-05	0.00011744884662296396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.872442331148198e-05
Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1r2_fastp	93.13128657876543	6.165589005613241	0.614325572250308	0.0717015931431478	0.013143511112678358	0.0032057344177264294	0.0002137156278484286	0.0003205734417726429	0.0002137156278484286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Par-ARag_014-Ex1-8C-lcwgs-2-T.clmp.r1r2_fastp	92.8196213681799	6.490893859404172	0.6090010219462594	0.06893385712343326	0.00921067444067083	0.0018275147699743709	0.000438603544793849	7.310059079897483e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
