pos	3pG>A
1	0.00399420196488968
2	0.00641831238779174
3	0.00534329677393435
4	0.00542464824546533
5	0.00393241432954496
6	0.00405208523037698
7	0.00382081686429513
8	0.00334547302447701
9	0.00416494845360825
10	0.00457229102854353
11	0.00328501621976759
12	0.00405109338183622
13	0.0040169044729905
14	0.00451762719020477
15	0.00478649703992946
16	0.00400472135570357
17	0.0037843747371962
18	0.00370907230559345
19	0.00447106461953771
20	0.00473024801840961
21	0.00421531846731021
22	0.00358513644607533
23	0.00444482072556407
24	0.00359542866926337
25	0.00476210723245036
