# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	58	251
+	74	633
+	79	657
+	41	102
+	82	644
+	67	525
+	203	24
+	88	626
+	80	676
+	96	548
+	77	649
+	93	583
+	55	227
+	71	640
+	64	432
+	137	191
+	139	204
+	155	97
+	233	6
+	161	91
+	60	260
+	87	649
+	153	123
+	59	318
+	98	563
+	70	591
+	186	25
+	54	187
+	97	556
+	84	631
+	107	418
+	143	165
+	86	629
+	66	475
+	76	671
+	176	53
+	101	505
+	108	413
+	69	585
+	99	531
+	72	624
+	126	272
+	75	655
+	165	75
+	40	89
+	105	474
+	148	157
+	83	688
+	68	576
+	94	564
+	168	79
+	85	686
+	159	110
+	120	310
+	81	685
+	91	584
+	78	639
+	90	562
+	141	167
+	89	610
+	37	73
+	106	488
+	73	607
+	111	396
+	61	307
+	131	264
+	104	471
+	150	135
+	122	299
+	57	246
+	129	275
+	178	48
+	202	28
+	102	505
+	130	242
+	163	97
+	103	485
+	46	145
+	63	334
+	132	250
+	62	359
+	147	146
+	146	139
+	177	50
+	92	534
+	110	428
+	48	130
+	127	280
+	144	147
+	113	408
+	118	365
+	125	268
+	124	322
+	109	451
+	115	408
+	166	89
+	65	471
+	140	194
+	56	231
+	112	393
+	209	18
+	170	72
+	123	289
+	50	164
+	134	211
+	51	147
+	117	371
+	142	183
+	47	130
+	173	55
+	121	300
+	128	281
+	219	12
+	164	98
+	199	23
+	145	143
+	95	556
+	180	46
+	154	113
+	53	188
+	116	368
+	174	72
+	197	17
+	29	12
+	136	221
+	45	141
+	52	160
+	100	514
+	182	46
+	114	362
+	158	102
+	216	18
+	119	321
+	198	23
+	138	187
+	175	58
+	30	19
+	135	205
+	49	139
+	35	41
+	157	105
+	160	81
+	32	18
+	151	141
+	187	25
+	179	30
+	34	34
+	42	104
+	43	116
+	39	101
+	171	78
+	211	20
+	172	58
+	188	26
+	133	214
+	167	81
+	181	37
+	38	70
+	31	21
+	149	132
+	169	57
+	226	7
+	195	32
+	256	3
+	33	31
+	183	48
+	152	126
+	44	122
+	156	122
+	193	35
+	248	7
+	196	23
+	258	3
+	192	29
+	208	20
+	213	18
+	205	19
+	215	14
+	185	30
+	184	30
+	220	12
+	194	26
+	28	9
+	201	26
+	207	11
+	162	92
+	27	7
+	232	10
+	36	64
+	206	17
+	225	9
+	204	20
+	227	7
+	200	15
+	218	6
+	222	5
+	236	9
+	230	8
+	237	5
+	221	8
+	229	6
+	238	7
+	247	1
+	245	3
+	189	31
+	191	32
+	25	7
+	217	11
+	249	3
+	240	4
+	234	7
+	210	16
+	190	40
+	212	16
+	243	4
+	223	5
+	231	5
+	259	2
+	251	3
+	250	3
+	253	4
+	255	1
+	241	4
+	242	3
+	252	1
+	254	2
+	235	8
+	224	7
+	214	12
+	228	2
+	239	3
+	26	4
+	244	1
+	257	1
+	246	1
-	84	657
-	39	88
-	64	403
-	65	437
-	162	89
-	83	709
-	114	386
-	113	373
-	46	137
-	166	83
-	168	91
-	69	542
-	150	145
-	76	682
-	102	534
-	119	342
-	70	578
-	152	122
-	45	117
-	78	647
-	93	584
-	105	457
-	96	574
-	91	592
-	72	621
-	66	505
-	73	652
-	133	225
-	117	340
-	154	123
-	110	429
-	80	629
