pos	5pC>T
1	0.00953306492665093
2	0.00837505689576695
3	0.00817661488143908
4	0.00829043866441944
5	0.00765212609970675
6	0.00619797321751719
7	0.00798729294304516
8	0.00687915615684476
9	0.00657592200864527
10	0.0066502687437369
11	0.0066857248247879
12	0.00624914473384117
13	0.00586375921938705
14	0.00691212386525967
15	0.00714285714285714
16	0.00672971989814478
17	0.00771604938271605
18	0.0067886794183753
19	0.00746234699913546
20	0.0068014620830056
21	0.0065021292183708
22	0.00593754249195486
23	0.00643236692458283
24	0.00727808742917684
25	0.00636621782540991
