#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99588	0.00176	0.00000	0.00000	0.00000	0.00236
2	0.99413	0.00361	0.00000	0.00000	0.00000	0.00227
3	0.99510	0.00245	0.00000	0.00019	0.00000	0.00227
4	0.99528	0.00231	0.00000	0.00014	0.00000	0.00227
5	0.99593	0.00167	0.00000	0.00014	0.00000	0.00227
6	0.99561	0.00194	0.00014	0.00019	0.00000	0.00227
7	0.99556	0.00204	0.00009	0.00019	0.00000	0.00222
8	0.99579	0.00176	0.00014	0.00023	0.00000	0.00222
9	0.99593	0.00167	0.00000	0.00023	0.00000	0.00217
10	0.99570	0.00185	0.00014	0.00028	0.00000	0.00217
11	0.99487	0.00273	0.00009	0.00023	0.00000	0.00217
12	0.99510	0.00268	0.00000	0.00014	0.00000	0.00208
13	0.99588	0.00194	0.00005	0.00009	0.00000	0.00208
14	0.99537	0.00254	0.00000	0.00009	0.00000	0.00199
15	0.99528	0.00254	0.00000	0.00032	0.00000	0.00185
16	0.99584	0.00231	0.00000	0.00009	0.00000	0.00176
17	0.99625	0.00190	0.00005	0.00009	0.00000	0.00176
18	0.99621	0.00213	0.00000	0.00005	0.00000	0.00162
19	0.99621	0.00204	0.00014	0.00014	0.00000	0.00162
20	0.99611	0.00222	0.00000	0.00005	0.00000	0.00162
21	0.99690	0.00148	0.00005	0.00009	0.00000	0.00153
22	0.99630	0.00227	0.00000	0.00014	0.00000	0.00130
23	0.99722	0.00148	0.00000	0.00005	0.00000	0.00125
24	0.99672	0.00190	0.00000	0.00014	0.00000	0.00125
25	0.99713	0.00157	0.00000	0.00009	0.00000	0.00120
26	0.99699	0.00157	0.00000	0.00023	0.00000	0.00120
27	0.99709	0.00157	0.00000	0.00014	0.00000	0.00120
28	0.99718	0.00139	0.00000	0.00028	0.00000	0.00116
29	0.99718	0.00162	0.00005	0.00014	0.00000	0.00106
30	0.99736	0.00153	0.00009	0.00009	0.00000	0.00102
31	0.99718	0.00190	0.00000	0.00005	0.00000	0.00088
32	0.99732	0.00171	0.00000	0.00009	0.00000	0.00088
33	0.99709	0.00190	0.00000	0.00014	0.00000	0.00088
34	0.99759	0.00153	0.00000	0.00005	0.00000	0.00083
35	0.99727	0.00180	0.00000	0.00009	0.00000	0.00083
36	0.99732	0.00180	0.00000	0.00005	0.00000	0.00083
37	0.99736	0.00176	0.00005	0.00005	0.00000	0.00083
38	0.99713	0.00199	0.00000	0.00005	0.00000	0.00083
39	0.99782	0.00120	0.00000	0.00014	0.00000	0.00083
40	0.99681	0.00236	0.00000	0.00014	0.00000	0.00069
41	0.99722	0.00199	0.00009	0.00019	0.00000	0.00060
42	0.99731	0.00199	0.00005	0.00009	0.00000	0.00060
43	0.99778	0.00157	0.00009	0.00014	0.00000	0.00051
44	0.99736	0.00208	0.00005	0.00005	0.00000	0.00051
45	0.99787	0.00158	0.00000	0.00009	0.00000	0.00046
46	0.99754	0.00190	0.00000	0.00009	0.00000	0.00046
47	0.99773	0.00176	0.00005	0.00005	0.00000	0.00046
48	0.99819	0.00130	0.00005	0.00005	0.00000	0.00046
49	0.99773	0.00176	0.00000	0.00005	0.00000	0.00046
50	0.99801	0.00153	0.00000	0.00005	0.00000	0.00042
51	0.99750	0.00204	0.00005	0.00005	0.00000	0.00042
52	0.99787	0.00172	0.00000	0.00005	0.00000	0.00037
53	0.99819	0.00139	0.00000	0.00009	0.00000	0.00032
54	0.99759	0.00199	0.00000	0.00014	0.00000	0.00028
55	0.99722	0.00241	0.00005	0.00009	0.00000	0.00028
56	0.99796	0.00176	0.00000	0.00009	0.00000	0.00019
57	0.99805	0.00181	0.00014	0.00000	0.00000	0.00014
58	0.99740	0.00246	0.00009	0.00000	0.00000	0.00014
59	0.99833	0.00153	0.00000	0.00005	0.00000	0.00009
60	0.99819	0.00176	0.00000	0.00000	0.00000	0.00005
61	0.99796	0.00191	0.00009	0.00009	0.00000	0.00005
62	0.99800	0.00186	0.00000	0.00009	0.00000	0.00005
63	0.99781	0.00214	0.00000	0.00005	0.00000	0.00000
64	0.99772	0.00228	0.00000	0.00000	0.00000	0.00000
65	0.99758	0.00237	0.00000	0.00005	0.00000	0.00000
66	0.99809	0.00191	0.00000	0.00000	0.00000	0.00000
67	0.99735	0.00265	0.00000	0.00000	0.00000	0.00000
68	0.99800	0.00195	0.00005	0.00005	0.00000	0.00000
69	0.99781	0.00214	0.00000	0.00005	0.00000	0.00000
70	0.99753	0.00247	0.00000	0.00000	0.00000	0.00000
71	0.99776	0.00219	0.00000	0.00005	0.00000	0.00000
72	0.99795	0.00205	0.00005	0.00000	0.00000	0.00000
73	0.99725	0.00275	0.00000	0.00000	0.00000	0.00000
74	0.99809	0.00182	0.00000	0.00009	0.00000	0.00000
75	0.99762	0.00228	0.00000	0.00009	0.00000	0.00000
76	0.99771	0.00224	0.00000	0.00005	0.00000	0.00000
77	0.99795	0.00201	0.00000	0.00005	0.00000	0.00000
78	0.99757	0.00243	0.00000	0.00000	0.00000	0.00000
79	0.99697	0.00299	0.00000	0.00005	0.00000	0.00000
80	0.99696	0.00304	0.00000	0.00000	0.00000	0.00000
81	0.99752	0.00248	0.00000	0.00000	0.00000	0.00000
82	0.99752	0.00243	0.00000	0.00000	0.00005	0.00000
83	0.99813	0.00168	0.00000	0.00014	0.00000	0.00005
84	0.99719	0.00271	0.00000	0.00000	0.00005	0.00005
85	0.99743	0.00253	0.00005	0.00000	0.00000	0.00005
86	0.99766	0.00211	0.00014	0.00009	0.00000	0.00014
87	0.99691	0.00276	0.00009	0.00014	0.00000	0.00019
88	0.99724	0.00253	0.00009	0.00000	0.00000	0.00023
89	0.99681	0.00295	0.00000	0.00000	0.00000	0.00023
90	0.99709	0.00234	0.00000	0.00019	0.00005	0.00033
91	0.99630	0.00319	0.00000	0.00009	0.00000	0.00042
92	0.99672	0.00281	0.00005	0.00000	0.00005	0.00042
93	0.99559	0.00390	0.00000	0.00000	0.00000	0.00052
94	0.99709	0.00230	0.00005	0.00005	0.00000	0.00056
95	0.99620	0.00319	0.00000	0.00000	0.00000	0.00061
96	0.99662	0.00263	0.00000	0.00009	0.00000	0.00066
97	0.99647	0.00273	0.00014	0.00005	0.00000	0.00075
98	0.99656	0.00268	0.00014	0.00000	0.00000	0.00075
99	0.99694	0.00226	0.00005	0.00005	0.00000	0.00075
100	0.99623	0.00297	0.00000	0.00005	0.00000	0.00075
101	0.99717	0.00193	0.00005	0.00005	0.00000	0.00085
102	0.99665	0.00241	0.00000	0.00009	0.00000	0.00085
103	0.99693	0.00208	0.00005	0.00009	0.00005	0.00085
104	0.99660	0.00251	0.00000	0.00005	0.00000	0.00085
105	0.99631	0.00260	0.00005	0.00014	0.00005	0.00090
106	0.99631	0.00275	0.00000	0.00005	0.00000	0.00090
107	0.99564	0.00332	0.00009	0.00009	0.00000	0.00095
108	0.99573	0.00332	0.00005	0.00000	0.00000	0.00095
109	0.99639	0.00266	0.00000	0.00000	0.00000	0.00095
110	0.99600	0.00304	0.00000	0.00005	0.00000	0.00090
111	0.99657	0.00248	0.00000	0.00000	0.00000	0.00095
112	0.99590	0.00310	0.00005	0.00000	0.00000	0.00100
113	0.99580	0.00305	0.00000	0.00010	0.00000	0.00105
114	0.99450	0.00344	0.00000	0.00005	0.00091	0.00110
115	0.99488	0.00397	0.00000	0.00005	0.00000	0.00110
116	0.99512	0.00354	0.00000	0.00010	0.00000	0.00124
117	0.99478	0.00383	0.00000	0.00010	0.00000	0.00129
118	0.99458	0.00384	0.00005	0.00029	0.00000	0.00130
119	0.99467	0.00389	0.00014	0.00014	0.00000	0.00130
120	0.99471	0.00380	0.00005	0.00010	0.00000	0.00139
121	0.99427	0.00424	0.00005	0.00005	0.00000	0.00144
122	0.99431	0.00395	0.00010	0.00010	0.00000	0.00164
123	0.99459	0.00367	0.00000	0.00010	0.00000	0.00164
124	0.99309	0.00512	0.00000	0.00010	0.00000	0.00169
125	0.99434	0.00387	0.00010	0.00010	0.00000	0.00169
126	0.99534	0.00281	0.00000	0.00019	0.00000	0.00165
127	0.99563	0.00272	0.00000	0.00000	0.00000	0.00165
128	0.99411	0.00394	0.00000	0.00015	0.00000	0.00180
129	0.99478	0.00341	0.00000	0.00000	0.00000	0.00180
130	0.99429	0.00391	0.00000	0.00000	0.00000	0.00181
131	0.99457	0.00362	0.00005	0.00000	0.00000	0.00181
132	0.99407	0.00402	0.00010	0.00010	0.00000	0.00181
133	0.99445	0.00369	0.00000	0.00005	0.00000	0.00182
134	0.99473	0.00340	0.00000	0.00005	0.00000	0.00182
