#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97829	0.01957	0.00000	0.00000	0.00000	0.00215
2	0.97781	0.02004	0.00000	0.00000	0.00000	0.00215
3	0.98139	0.01623	0.00000	0.00048	0.00000	0.00191
4	0.98473	0.01288	0.00000	0.00048	0.00000	0.00191
5	0.98664	0.01074	0.00000	0.00072	0.00000	0.00191
6	0.98807	0.00931	0.00000	0.00095	0.00000	0.00167
7	0.98664	0.01050	0.00000	0.00119	0.00000	0.00167
8	0.98545	0.01265	0.00024	0.00048	0.00000	0.00143
9	0.98616	0.01193	0.00000	0.00048	0.00000	0.00143
10	0.98425	0.01384	0.00000	0.00048	0.00000	0.00143
11	0.98926	0.00883	0.00000	0.00048	0.00000	0.00143
12	0.98879	0.00954	0.00024	0.00048	0.00000	0.00119
13	0.99022	0.00859	0.00024	0.00024	0.00000	0.00095
14	0.98807	0.01074	0.00000	0.00024	0.00000	0.00095
15	0.98902	0.00954	0.00000	0.00048	0.00000	0.00095
16	0.98902	0.00978	0.00024	0.00024	0.00000	0.00095
17	0.99189	0.00692	0.00024	0.00024	0.00000	0.00095
18	0.98998	0.00859	0.00000	0.00048	0.00000	0.00095
19	0.98950	0.00931	0.00000	0.00024	0.00000	0.00095
20	0.99117	0.00764	0.00000	0.00024	0.00000	0.00095
21	0.99117	0.00764	0.00000	0.00024	0.00000	0.00095
22	0.99046	0.00835	0.00000	0.00024	0.00000	0.00095
23	0.99213	0.00668	0.00000	0.00024	0.00000	0.00095
24	0.99093	0.00787	0.00000	0.00024	0.00000	0.00095
25	0.99141	0.00764	0.00000	0.00024	0.00000	0.00072
26	0.99189	0.00764	0.00000	0.00000	0.00000	0.00048
27	0.99093	0.00859	0.00000	0.00000	0.00000	0.00048
28	0.99213	0.00716	0.00000	0.00024	0.00000	0.00048
29	0.99046	0.00883	0.00000	0.00024	0.00000	0.00048
30	0.99165	0.00787	0.00024	0.00000	0.00000	0.00048
31	0.99451	0.00501	0.00000	0.00000	0.00000	0.00048
32	0.99284	0.00668	0.00000	0.00000	0.00000	0.00048
33	0.98998	0.00954	0.00000	0.00000	0.00000	0.00048
34	0.99141	0.00811	0.00000	0.00000	0.00000	0.00048
35	0.99475	0.00477	0.00024	0.00000	0.00000	0.00048
36	0.99069	0.00859	0.00024	0.00024	0.00000	0.00048
37	0.99379	0.00526	0.00000	0.00048	0.00000	0.00048
38	0.99068	0.00860	0.00000	0.00024	0.00000	0.00048
39	0.99258	0.00670	0.00048	0.00024	0.00000	0.00048
40	0.99162	0.00742	0.00024	0.00048	0.00000	0.00048
41	0.99330	0.00574	0.00000	0.00048	0.00000	0.00048
42	0.99210	0.00694	0.00000	0.00048	0.00000	0.00048
43	0.98994	0.00934	0.00000	0.00048	0.00000	0.00024
44	0.99233	0.00671	0.00000	0.00072	0.00000	0.00024
45	0.99400	0.00552	0.00000	0.00024	0.00000	0.00024
46	0.99135	0.00817	0.00000	0.00024	0.00000	0.00024
47	0.99375	0.00577	0.00000	0.00024	0.00000	0.00024
48	0.99397	0.00555	0.00000	0.00024	0.00000	0.00024
49	0.99324	0.00628	0.00000	0.00024	0.00000	0.00024
50	0.99371	0.00604	0.00000	0.00000	0.00000	0.00024
51	0.99249	0.00751	0.00048	0.00000	0.00000	0.00000
52	0.99248	0.00752	0.00000	0.00000	0.00000	0.00000
53	0.99490	0.00510	0.00000	0.00000	0.00000	0.00000
54	0.99514	0.00486	0.00000	0.00000	0.00000	0.00000
55	0.99148	0.00852	0.00000	0.00000	0.00000	0.00000
56	0.99439	0.00561	0.00000	0.00000	0.00000	0.00000
57	0.99364	0.00636	0.00000	0.00000	0.00000	0.00000
58	0.99461	0.00539	0.00000	0.00000	0.00000	0.00000
59	0.99289	0.00711	0.00000	0.00000	0.00000	0.00000
60	0.99411	0.00589	0.00025	0.00000	0.00000	0.00000
61	0.99484	0.00516	0.00025	0.00000	0.00000	0.00000
62	0.99385	0.00615	0.00000	0.00000	0.00000	0.00000
63	0.99261	0.00739	0.00025	0.00000	0.00000	0.00000
64	0.99310	0.00665	0.00000	0.00025	0.00000	0.00000
65	0.99383	0.00617	0.00025	0.00000	0.00000	0.00000
66	0.99111	0.00889	0.00000	0.00000	0.00000	0.00000
67	0.99135	0.00865	0.00000	0.00000	0.00000	0.00000
68	0.99381	0.00619	0.00000	0.00000	0.00000	0.00000
69	0.99379	0.00621	0.00000	0.00000	0.00000	0.00000
70	0.99478	0.00522	0.00000	0.00000	0.00000	0.00000
71	0.99478	0.00522	0.00000	0.00000	0.00000	0.00000
72	0.99452	0.00548	0.00000	0.00000	0.00000	0.00000
73	0.99426	0.00549	0.00025	0.00025	0.00000	0.00000
74	0.99300	0.00700	0.00000	0.00000	0.00000	0.00000
75	0.99373	0.00627	0.00000	0.00000	0.00000	0.00000
76	0.99321	0.00653	0.00000	0.00000	0.00000	0.00025
77	0.99069	0.00906	0.00000	0.00000	0.00000	0.00025
78	0.99344	0.00631	0.00000	0.00000	0.00000	0.00025
79	0.99241	0.00683	0.00000	0.00025	0.00000	0.00051
80	0.99139	0.00785	0.00025	0.00025	0.00000	0.00051
81	0.99036	0.00888	0.00000	0.00025	0.00000	0.00051
82	0.99340	0.00609	0.00025	0.00000	0.00000	0.00051
83	0.99007	0.00968	0.00025	0.00000	0.00000	0.00025
84	0.99132	0.00842	0.00000	0.00000	0.00000	0.00026
85	0.99361	0.00614	0.00000	0.00000	0.00000	0.00026
86	0.99077	0.00872	0.00000	0.00026	0.00000	0.00026
87	0.99202	0.00772	0.00000	0.00000	0.00000	0.00026
88	0.99252	0.00696	0.00000	0.00000	0.00000	0.00052
89	0.99199	0.00750	0.00000	0.00000	0.00000	0.00052
90	0.99093	0.00856	0.00000	0.00000	0.00000	0.00052
91	0.99090	0.00858	0.00000	0.00000	0.00000	0.00052
92	0.99270	0.00677	0.00000	0.00000	0.00000	0.00052
93	0.99057	0.00838	0.00000	0.00000	0.00000	0.00105
