pos	5pC>T
1	0.028684646321268
2	0.0314995174168641
3	0.0186422018348624
4	0.0179214402618658
5	0.0155240412855584
6	0.0195164835164835
7	0.0201994374840194
8	0.0177391013304326
9	0.0194253338729259
10	0.0174029451137885
11	0.0143125293289535
12	0.014832162373146
13	0.0143440980847824
14	0.0152584085315833
15	0.0159065086836553
16	0.016043665233212
17	0.0155207076799357
18	0.013604313562837
19	0.0147478204188055
20	0.0135954135954136
21	0.0135091409157094
22	0.0128723492037297
23	0.0122799836266885
24	0.0139143476087319
25	0.0130924759695061
