pos	3pG>A
1	0.0306557272785092
2	0.0294548273189217
3	0.0181818181818182
4	0.0170505779162226
5	0.0153602137073211
6	0.0193982239848263
7	0.0190171659373948
8	0.0176167525344856
9	0.018379078617116
10	0.0164685160722149
11	0.0149348585954878
12	0.015817223198594
13	0.0139752807173439
14	0.0145329849771391
15	0.0150061500615006
16	0.0160556153273194
17	0.0163547599674532
18	0.013023641642472
19	0.0142351682712088
20	0.0140996042216359
21	0.0117847854356307
22	0.0141102257636122
23	0.0127826941986234
24	0.014946441916466
25	0.0138969792793542
