#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	89660127	82081269	91.55	146308	0.16	52763	0.06	582413	0.65	6797374	7.58
Ecoli	89660127	89660094	100.00	0	0.00	0	0.00	0	0.00	33	0.00
PhiX	89660127	89660127	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	89660127	89660107	100.00	0	0.00	0	0.00	1	0.00	19	0.00
Vectors	89660127	88524304	98.73	187	0.00	21	0.00	26402	0.03	1109213	1.24
Bacteria_24k	89660127	85960850	95.87	8963	0.01	4711	0.01	346383	0.39	3339220	3.72
Protists_1k	89660127	80522314	89.81	449082	0.50	916870	1.02	203797	0.23	7568064	8.44
Viruses	89660127	85489136	95.34	5516	0.01	1710	0.00	329099	0.37	3834666	4.28
Fungi_RefSeq_release	89660127	82608072	92.13	82886	0.09	18043	0.02	615721	0.69	6335405	7.07
Coral	89660127	85243362	95.07	15412	0.02	5540	0.01	572112	0.64	3823701	4.26
Bird	89660127	84168956	93.88	62149	0.07	9984	0.01	664401	0.74	4754637	5.30
Plant	89660127	84084873	93.78	24162	0.03	6054	0.01	502172	0.56	5042866	5.62

%Hit_no_genomes: 89.03
