#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2752471	2541410	92.32	4552	0.17	1664	0.06	17762	0.65	187083	6.80
Ecoli	2752471	2752468	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	2752471	2752471	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2752471	2752468	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	2752471	2725440	99.02	7	0.00	1	0.00	769	0.03	26254	0.95
Bacteria_24k	2752471	2652288	96.36	359	0.01	216	0.01	9901	0.36	89707	3.26
Protists_1k	2752471	2493958	90.61	14150	0.51	27467	1.00	6470	0.24	210426	7.64
Viruses	2752471	2641367	95.96	161	0.01	55	0.00	9810	0.36	101078	3.67
Fungi_RefSeq_release	2752471	2557431	92.91	2652	0.10	530	0.02	18478	0.67	173380	6.30
Coral	2752471	2631471	95.59	460	0.02	168	0.01	16463	0.60	103909	3.78
Bird	2752471	2600482	94.48	1980	0.07	320	0.01	20061	0.73	129628	4.71
Plant	2752471	2603332	94.57	697	0.03	148	0.01	14545	0.53	133749	4.86

%Hit_no_genomes: 89.81
